,book_tod,book_dow,book_category,book_staff,last_category,last_staff,last_day_services,last_receipt_tot,last_dow,last_tod,last_noshow,last_prod_flag,last_cumrev,last_cumbook,last_cumstyle,last_cumcolor,last_cumprod,last_cumcancel,last_cumnoshow,noshow,recency
942,evening,Tuesday,STYLE,BECKY,STYLE,SINEAD,1,35,Tuesday,evening,0,0,35,1,1,0,0,0,0,0,35
943,morning,Saturday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
944,morning,Friday,COLOR,JOANNE,COLOR,JOANNE,1,50,Saturday,morning,0,0,50,1,0,1,0,0,0,0,48
945,afternoon,Tuesday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
946,afternoon,Tuesday,MISC,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
947,afternoon,Thursday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
948,,Tuesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
949,evening,Wednesday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
950,evening,Tuesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
951,evening,Tuesday,COLOR,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
952,evening,Thursday,STYLE,JJ,COLOR,KELLY,2,147,Tuesday,evening,0,1,147,2,1,1,2,0,0,0,65
953,evening,Thursday,COLOR,JOANNE,COLOR,KELLY,2,147,Tuesday,evening,0,1,147,2,1,1,2,0,0,0,65
954,morning,Saturday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
955,morning,Friday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
956,,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
957,afternoon,Saturday,COLOR,JOANNE,STYLE,BECKY,1,0,Friday,,1,0,50,2,1,1,0,1,1,0,43
958,morning,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
959,morning,Tuesday,STYLE,JJ,STYLE,JJ,1,40,Friday,morning,0,0,40,1,1,0,0,0,0,0,32
960,morning,Tuesday,STYLE,JJ,STYLE,JJ,1,60,Tuesday,morning,0,0,100,2,2,0,0,0,0,0,35
961,morning,Tuesday,STYLE,JJ,STYLE,JJ,1,60,Tuesday,morning,0,0,160,3,3,0,0,0,0,0,35
962,evening,Tuesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
963,evening,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
964,morning,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
965,,Saturday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
966,afternoon,Tuesday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
967,evening,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
968,evening,Tuesday,STYLE,JJ,STYLE,JJ,1,40,Thursday,evening,0,0,40,1,1,0,0,0,0,0,47
969,evening,Tuesday,STYLE,JJ,STYLE,JJ,1,50,Tuesday,evening,0,0,90,2,2,0,0,0,0,0,35
970,evening,Tuesday,STYLE,JJ,STYLE,JJ,1,50,Tuesday,evening,0,0,140,3,3,0,0,0,0,0,28
971,morning,Saturday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
972,afternoon,Saturday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
973,afternoon,Saturday,STYLE,SINEAD,STYLE,SINEAD,1,70,Saturday,afternoon,0,0,70,1,1,0,0,0,0,0,28
974,morning,Saturday,COLOR,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
975,afternoon,Saturday,MISC,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
976,morning,Tuesday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
977,morning,Saturday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
978,evening,Tuesday,MISC,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
979,afternoon,Friday,STYLE,KELLY,MISC,KELLY,1,0,Tuesday,evening,0,0,0,1,0,0,0,0,0,0,10
980,morning,Friday,COLOR,KELLY,MISC,KELLY,1,0,Tuesday,evening,0,0,0,1,0,0,0,0,0,0,10
981,afternoon,Tuesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
982,morning,Thursday,STYLE,JJ,STYLE,JJ,1,82,Tuesday,afternoon,0,0,82,1,1,0,0,0,0,0,37
983,afternoon,Saturday,STYLE,JJ,STYLE,JJ,1,102,Thursday,morning,0,0,184,2,2,0,0,0,0,1,9
984,morning,Friday,STYLE,JJ,STYLE,JJ,1,0,Saturday,afternoon,1,0,184,3,3,0,0,0,1,0,20
985,morning,Wednesday,STYLE,JJ,STYLE,JJ,1,102,Friday,morning,0,0,286,4,4,0,0,0,1,0,19
986,morning,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
987,morning,Wednesday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
988,,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
989,evening,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
990,evening,Friday,STYLE,BECKY,STYLE,BECKY,1,30,Friday,evening,0,0,30,1,1,0,0,0,0,0,42
991,morning,Thursday,STYLE,BECKY,STYLE,BECKY,1,50,Friday,evening,0,0,80,2,2,0,0,0,0,0,27
992,afternoon,Thursday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
993,afternoon,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
994,morning,Wednesday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
995,afternoon,Friday,STYLE,BECKY,COLOR,JOANNE,2,167,Wednesday,morning,0,1,167,2,1,1,2,0,0,0,23
996,morning,Friday,COLOR,JOANNE,COLOR,JOANNE,2,167,Wednesday,morning,0,1,167,2,1,1,2,0,0,0,23
997,afternoon,Friday,STYLE,BECKY,COLOR,JOANNE,2,300,Friday,morning,0,1,467,4,2,2,4,0,0,0,14
998,morning,Friday,COLOR,JOANNE,COLOR,JOANNE,2,300,Friday,morning,0,1,467,4,2,2,4,0,0,0,14
999,morning,Tuesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1000,morning,Tuesday,STYLE,JJ,STYLE,JJ,1,114.44,Tuesday,morning,0,1,82,1,1,0,1,0,0,0,84
1001,morning,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1002,evening,Friday,STYLE,JJ,STYLE,JJ,1,82,Thursday,morning,0,0,82,1,1,0,0,0,0,0,120
1003,afternoon,Friday,COLOR,JOANNE,STYLE,JJ,1,82,Thursday,morning,0,0,82,1,1,0,0,0,0,0,120
1004,afternoon,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1005,afternoon,Tuesday,STYLE,JJ,STYLE,JJ,1,82,Friday,afternoon,0,0,82,1,1,0,0,0,0,0,46
1006,afternoon,Thursday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1007,afternoon,Friday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1008,evening,Tuesday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1009,afternoon,Thursday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1010,afternoon,Friday,STYLE,KELLY,STYLE,BECKY,1,60,Thursday,afternoon,0,0,60,1,1,0,0,0,0,0,50
1011,afternoon,Saturday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1012,afternoon,Friday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1013,evening,Saturday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1014,evening,Friday,STYLE,JJ,STYLE,JJ,1,82,Saturday,evening,0,0,82,1,1,0,0,0,0,0,69
1015,evening,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1016,afternoon,Thursday,STYLE,JJ,STYLE,JJ,1,40,Thursday,evening,0,0,40,1,1,0,0,0,0,0,28
1017,evening,Thursday,STYLE,JJ,STYLE,JJ,1,60,Thursday,afternoon,0,0,100,2,2,0,0,0,0,0,28
1018,morning,Wednesday,STYLE,JJ,STYLE,JJ,1,60,Thursday,evening,0,0,160,3,3,0,0,0,0,0,27
1019,morning,Thursday,STYLE,JJ,STYLE,JJ,1,60,Wednesday,morning,0,0,220,4,4,0,0,0,0,0,29
1020,afternoon,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1021,afternoon,Friday,STYLE,BECKY,STYLE,BECKY,1,60,Friday,afternoon,0,0,60,1,1,0,0,0,0,0,63
1022,evening,Tuesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1023,afternoon,Tuesday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1024,afternoon,Saturday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1025,afternoon,Saturday,MISC,JJ,STYLE,JJ,1,228.25,Saturday,afternoon,0,1,82,1,1,0,1,0,0,0,70
1026,afternoon,Wednesday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1027,evening,Thursday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1028,morning,Thursday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1029,afternoon,Tuesday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1030,morning,Thursday,STYLE,JJ,STYLE,SINEAD,1,35,Tuesday,afternoon,0,0,35,1,1,0,0,0,0,0,72
1031,evening,Tuesday,MISC,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1032,evening,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1033,morning,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1034,afternoon,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1035,afternoon,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1036,morning,Wednesday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1037,,Saturday,COLOR,BECKY,COLOR,JOANNE,2,182.73,Wednesday,morning,0,1,152,2,1,1,2,0,0,0,3
1038,afternoon,Thursday,STYLE,JJ,COLOR,BECKY,0,0,Saturday,,0,0,152,3,1,2,2,1,0,0,40
1039,morning,Thursday,COLOR,JOANNE,COLOR,BECKY,0,0,Saturday,,0,0,152,3,1,2,2,1,0,0,40
1040,afternoon,Saturday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1041,evening,Tuesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1042,afternoon,Thursday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1043,evening,Thursday,STYLE,SINEAD,STYLE,SINEAD,1,67,Thursday,afternoon,0,1,35,1,1,0,1,0,0,0,35
1044,evening,Thursday,STYLE,BECKY,STYLE,SINEAD,1,55,Thursday,evening,0,0,90,2,2,0,1,0,0,0,35
1045,evening,Thursday,STYLE,BECKY,STYLE,BECKY,1,50,Thursday,evening,0,0,140,3,3,0,1,0,0,0,28
1046,evening,Wednesday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1047,afternoon,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1048,morning,Tuesday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1049,afternoon,Thursday,STYLE,SINEAD,STYLE,SINEAD,1,70,Tuesday,morning,0,0,70,1,1,0,0,0,0,0,30
1050,morning,Thursday,MISC,SINEAD,STYLE,SINEAD,1,90,Thursday,afternoon,0,0,160,2,2,0,0,0,0,0,14
1051,morning,Thursday,STYLE,BECKY,MISC,SINEAD,1,0,Thursday,morning,0,0,160,3,2,0,0,0,0,0,21
1052,afternoon,Wednesday,STYLE,JJ,STYLE,BECKY,1,80,Thursday,morning,0,0,240,4,3,0,0,0,0,0,27
1053,morning,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1054,afternoon,Wednesday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1055,afternoon,Thursday,STYLE,BECKY,STYLE,SINEAD,1,70,Wednesday,afternoon,0,0,70,1,1,0,0,0,0,0,43
1056,morning,Tuesday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1057,afternoon,Tuesday,STYLE,BECKY,STYLE,BECKY,1,60,Tuesday,morning,0,0,60,1,1,0,0,0,0,0,77
1058,afternoon,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1059,afternoon,Saturday,STYLE,JJ,STYLE,JJ,1,40,Wednesday,afternoon,0,0,40,1,1,0,0,0,0,0,38
1060,morning,Saturday,STYLE,JJ,STYLE,JJ,1,60,Saturday,afternoon,0,0,100,2,2,0,0,0,0,0,35
1061,morning,Saturday,STYLE,JJ,STYLE,JJ,1,60,Saturday,morning,0,0,160,3,3,0,0,0,0,0,35
1062,evening,Thursday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
1063,evening,Thursday,STYLE,BECKY,STYLE,BECKY,1,0,Thursday,evening,1,0,0,1,1,0,0,0,1,0,28
1064,evening,Tuesday,STYLE,BECKY,STYLE,BECKY,1,60,Thursday,evening,0,0,60,2,2,0,0,0,1,0,26
1065,,Thursday,STYLE,BECKY,STYLE,BECKY,1,80,Tuesday,evening,0,0,140,3,3,0,0,0,1,1,23
1066,evening,Friday,MISC,BECKY,STYLE,BECKY,0,0,Thursday,,1,0,140,4,4,0,0,1,2,0,1
1067,evening,Friday,STYLE,BECKY,MISC,BECKY,1,0,Friday,evening,0,0,140,5,4,0,0,1,2,0,21
1068,afternoon,Saturday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1069,afternoon,Saturday,COLOR,JOANNE,COLOR,JOANNE,1,350,Saturday,afternoon,0,1,65,1,0,1,1,0,0,0,35
1070,afternoon,Saturday,COLOR,JOANNE,COLOR,JOANNE,1,70,Saturday,afternoon,0,0,135,2,0,2,1,0,0,0,42
1071,afternoon,Friday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1072,morning,Friday,STYLE,KELLY,STYLE,KELLY,1,60,Friday,afternoon,0,0,60,1,1,0,0,0,0,0,28
1073,evening,Thursday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1074,evening,Tuesday,STYLE,JJ,STYLE,SINEAD,1,70,Thursday,evening,0,0,70,1,1,0,0,0,0,0,33
1075,afternoon,Friday,STYLE,JJ,STYLE,JJ,1,82,Tuesday,evening,0,0,152,2,2,0,0,0,0,0,52
1076,,Saturday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
1077,afternoon,Tuesday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1078,morning,Tuesday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1079,evening,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1080,,Thursday,COLOR,JOANNE,STYLE,BECKY,1,30,Friday,evening,0,0,30,1,1,0,0,0,0,0,6
1081,,Wednesday,COLOR,KELLY,COLOR,JOANNE,0,0,Thursday,,0,0,30,2,1,1,0,1,0,1,34
1082,morning,Tuesday,STYLE,BECKY,COLOR,KELLY,0,0,Wednesday,,1,0,30,3,1,2,0,2,1,0,13
1083,,Tuesday,STYLE,BECKY,COLOR,KELLY,0,0,Wednesday,,1,0,30,3,1,2,0,2,1,0,13
1084,,Wednesday,STYLE,JJ,STYLE,BECKY,1,50,Tuesday,,0,0,130,5,3,2,0,3,1,1,1
1085,morning,Saturday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1086,morning,Saturday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1087,morning,Saturday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1088,evening,Friday,STYLE,KELLY,STYLE,KELLY,1,35,Saturday,morning,0,0,35,1,1,0,0,0,0,0,34
1089,afternoon,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1090,evening,Tuesday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1091,afternoon,Thursday,STYLE,BECKY,STYLE,BECKY,1,30,Tuesday,evening,0,0,30,1,1,0,0,0,0,0,44
1092,afternoon,Wednesday,STYLE,BECKY,STYLE,BECKY,1,50,Thursday,afternoon,0,0,80,2,2,0,0,0,0,0,34
1093,evening,Tuesday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1094,afternoon,Wednesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1095,afternoon,Thursday,STYLE,JJ,STYLE,JJ,1,82,Wednesday,afternoon,0,0,82,1,1,0,0,0,0,0,36
1096,afternoon,Wednesday,COLOR,JOANNE,STYLE,JJ,1,102,Thursday,afternoon,0,0,184,2,2,0,0,0,0,0,6
1097,afternoon,Wednesday,STYLE,JJ,COLOR,JOANNE,1,50,Wednesday,afternoon,0,0,234,3,2,1,0,0,0,0,35
1098,morning,Saturday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1099,morning,Saturday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1100,afternoon,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1101,afternoon,Saturday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1102,morning,Thursday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1103,morning,Friday,COLOR,JOANNE,STYLE,SINEAD,1,110.33,Thursday,morning,0,1,70,1,1,0,1,0,0,0,15
1104,,Friday,STYLE,BECKY,STYLE,SINEAD,1,110.33,Thursday,morning,0,1,70,1,1,0,1,0,0,1,15
1105,morning,Saturday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1106,evening,Tuesday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1107,evening,Friday,STYLE,BECKY,STYLE,BECKY,1,60,Tuesday,evening,0,0,60,1,1,0,0,0,0,0,94
1108,evening,Wednesday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1109,evening,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1110,evening,Friday,STYLE,JJ,STYLE,JJ,1,40,Friday,evening,0,0,40,1,1,0,0,0,0,0,56
1111,evening,Wednesday,STYLE,JJ,STYLE,JJ,1,60,Friday,evening,0,0,100,2,2,0,0,0,0,0,54
1112,morning,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1113,morning,Saturday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1114,afternoon,Thursday,STYLE,BECKY,STYLE,SINEAD,1,35,Saturday,morning,0,0,35,1,1,0,0,0,0,1,54
1115,afternoon,Thursday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1116,afternoon,Tuesday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1117,afternoon,Tuesday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1118,,Tuesday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1119,evening,Friday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1120,afternoon,Friday,COLOR,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1121,,Thursday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
1122,evening,Tuesday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1123,evening,Tuesday,STYLE,BECKY,STYLE,BECKY,1,30,Tuesday,evening,0,0,30,1,1,0,0,0,0,0,35
1124,morning,Tuesday,STYLE,BECKY,STYLE,BECKY,1,102.5,Tuesday,evening,0,1,80,2,2,0,1,0,0,0,35
1125,,Wednesday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
1126,afternoon,Friday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1127,afternoon,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1128,morning,Friday,STYLE,BECKY,STYLE,BECKY,1,30,Friday,afternoon,0,0,30,1,1,0,0,0,0,0,105
1129,evening,Friday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1130,,Friday,COLOR,KELLY,STYLE,KELLY,1,55,Friday,evening,0,0,55,1,1,0,0,0,0,0,7
1131,evening,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1132,afternoon,Thursday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1133,morning,Wednesday,STYLE,BECKY,STYLE,BECKY,1,60,Thursday,afternoon,0,0,60,1,1,0,0,0,0,0,55
1134,morning,Saturday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1135,morning,Saturday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1136,,Friday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
1137,,Friday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
1138,,Friday,STYLE,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
1139,afternoon,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1140,afternoon,Sunday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1141,evening,Wednesday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1142,morning,Saturday,STYLE,SINEAD,STYLE,SINEAD,1,70,Wednesday,evening,0,0,70,1,1,0,0,0,0,0,45
1143,evening,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1144,morning,Tuesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1145,evening,Wednesday,STYLE,JJ,STYLE,JJ,1,82,Tuesday,morning,0,0,82,1,1,0,0,0,0,0,78
1146,evening,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1147,afternoon,Friday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1148,,Saturday,COLOR,JOANNE,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0
1149,morning,Tuesday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1150,morning,Saturday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1151,afternoon,Wednesday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1152,afternoon,Thursday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1153,,Thursday,COLOR,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1154,afternoon,Thursday,STYLE,SINEAD,COLOR,KELLY,1,0,Thursday,,0,0,70,2,1,1,0,1,0,0,28
1155,afternoon,Thursday,COLOR,JOANNE,COLOR,KELLY,1,0,Thursday,,0,0,70,2,1,1,0,1,0,0,28
1156,,Wednesday,STYLE,SINEAD,COLOR,JOANNE,2,196.3,Thursday,afternoon,0,1,230,4,2,2,2,1,0,0,6
1157,evening,Friday,STYLE,JJ,STYLE,SINEAD,0,0,Wednesday,,0,0,230,5,3,2,2,2,0,0,37
1158,afternoon,Friday,COLOR,JOANNE,STYLE,SINEAD,0,0,Wednesday,,0,0,230,5,3,2,2,2,0,0,37
1159,evening,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1160,,Friday,STYLE,JJ,STYLE,JJ,1,82,Friday,evening,0,0,82,1,1,0,0,0,0,0,7
1161,afternoon,Thursday,STYLE,JJ,STYLE,JJ,0,0,Friday,,0,0,82,2,2,0,0,1,0,0,34
1162,afternoon,Thursday,STYLE,JJ,STYLE,JJ,1,143.4,Thursday,afternoon,0,1,184,3,3,0,1,1,0,0,28
1163,morning,Tuesday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1164,morning,Thursday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1165,morning,Tuesday,STYLE,SINEAD,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1166,evening,Friday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1167,afternoon,Friday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1168,afternoon,Tuesday,MISC,JJ,STYLE,JJ,1,82,Friday,afternoon,0,0,82,1,1,0,0,0,0,0,88
1169,afternoon,Friday,STYLE,JJ,MISC,JJ,1,24.3,Tuesday,afternoon,0,1,82,2,1,0,1,0,0,0,31
1170,evening,Thursday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1171,evening,Wednesday,STYLE,KELLY,STYLE,KELLY,1,35,Thursday,evening,0,0,35,1,1,0,0,0,0,0,13
1172,afternoon,Thursday,COLOR,KELLY,STYLE,KELLY,1,55,Wednesday,evening,0,0,90,2,2,0,0,0,0,1,1
1173,afternoon,Friday,STYLE,BECKY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1174,morning,Friday,COLOR,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1175,evening,Thursday,STYLE,JJ,COLOR,KELLY,2,110,Friday,morning,0,1,110,2,1,1,2,0,0,0,41
1176,afternoon,Thursday,COLOR,JOANNE,COLOR,KELLY,2,110,Friday,morning,0,1,110,2,1,1,2,0,0,0,41
1177,afternoon,Tuesday,STYLE,JJ,COLOR,JOANNE,2,187,Thursday,afternoon,0,1,297,4,2,2,4,0,0,0,26
1178,afternoon,Tuesday,COLOR,JOANNE,COLOR,JOANNE,2,187,Thursday,afternoon,0,1,297,4,2,2,4,0,0,0,26
1179,morning,Wednesday,STYLE,KELLY,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1180,afternoon,Saturday,STYLE,KELLY,STYLE,KELLY,1,35,Wednesday,morning,0,0,35,1,1,0,0,0,0,0,38
1181,evening,Tuesday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
1182,evening,Thursday,STYLE,JJ,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0
