,sonnet_index,syllables,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,word_list,sonnet_num,author,polarity,subjectivity
137,167,10,unstress,stress,missing,missing,stress,stress,stress,stress,unstress,stress,missing,missing,"['Or', 'to', 'thyself', 'at', 'least', 'kind', 'hearted', 'prove']",12,Shakespeare,0.15,0.65
138,168,9,stress,stress,unstress,stress,unstress,stress,unstress,missing,missing,missing,missing,missing,"['Make', 'thee', 'another', 'self', 'for', 'love', 'of', 'me']",13,Shakespeare,0.5,0.6
139,169,9,unstress,stress,unstress,stress,stress,stress,unstress,stress,unstress,missing,missing,missing,"['That', 'beauty', 'still', 'may', 'live', 'in', 'thine', 'or', 'thee']",13,Shakespeare,0.136363636364,0.5
140,173,10,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,missing,missing,"['As', 'fast', 'as', 'thou', 'shalt', 'wane', 'so', 'fast', 'thou', 'growst']",13,Shakespeare,0.2,0.6
141,174,11,unstress,stress,unstress,stress,unstress,stress,stress,stress,missing,missing,missing,missing,"['In', 'one', 'of', 'thine', 'from', 'that', 'which', 'thou', 'departest;']",13,Shakespeare,0.0,0.0
142,175,10,unstress,stress,stress,stress,stress,missing,missing,stress,missing,missing,missing,missing,"['And', 'that', 'fresh', 'blood', 'which', 'youngly', 'thou', 'bestowst']",13,Shakespeare,0.2,0.45
143,176,11,stress,missing,stress,stress,stress,stress,unstress,stress,missing,missing,missing,missing,"['Thou', 'mayst', 'call', 'thine', 'when', 'thou', 'from', 'youth', 'convertest']",13,Shakespeare,0.0,0.0
144,177,11,unstress,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,missing,missing,"['Herein', 'lives', 'wisdom', 'beauty', 'and', 'increase;']",13,Shakespeare,0.0,0.0
145,178,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Without', 'this', 'folly', 'age', 'and', 'cold', 'decay']",13,Shakespeare,-0.6,1.0
146,179,9,unstress,stress,unstress,stress,stress,stress,stress,stress,stress,missing,missing,missing,"['If', 'all', 'were', 'minded', 'so', 'the', 'times', 'should', 'cease']",13,Shakespeare,0.0,0.0
147,180,10,unstress,missing,missing,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,"['And', 'threescore', 'year', 'would', 'make', 'the', 'world', 'away']",13,Shakespeare,0.0,0.0
148,181,10,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Let', 'those', 'whom', 'nature', 'hath', 'not', 'made', 'for', 'store']",13,Shakespeare,0.0,0.0
149,182,12,stress,stress,unstress,unstress,stress,stress,missing,missing,missing,stress,unstress,missing,"['Harsh', 'featureless', 'and', 'rude', 'barrenly', 'perish']",14,Shakespeare,-0.25,0.65
150,183,10,stress,stress,stress,stress,missing,missing,stress,stress,stress,missing,missing,missing,"['Look', 'whom', 'she', 'best', 'endowd', 'she', 'gave', 'thee', 'more;']",14,Shakespeare,0.75,0.4
151,184,11,stress,missing,missing,stress,stress,missing,unstress,stress,unstress,stress,unstress,missing,"['Which', 'bounteous', 'gift', 'thou', 'shouldst', 'in', 'bounty', 'cherish']",14,Shakespeare,0.0,0.0
152,185,10,stress,missing,stress,stress,unstress,stress,unstress,stress,missing,missing,missing,missing,"['She', 'carv', 'thee', 'for', 'her', 'seal', 'and', 'meant', 'thereby']",14,Shakespeare,0.0,0.0
153,186,10,stress,missing,stress,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,"['Thou', 'shouldst', 'print', 'more', 'not', 'let', 'that', 'copy', 'die']",14,Shakespeare,0.5,0.5
154,190,10,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['When', 'I', 'do', 'count', 'the', 'clock', 'that', 'tells', 'the', 'time']",14,Shakespeare,0.0,0.0
155,191,10,unstress,stress,unstress,stress,stress,stress,unstress,stress,unstress,missing,missing,missing,"['And', 'see', 'the', 'brave', 'day', 'sunk', 'in', 'hideous', 'night;']",14,Shakespeare,0.8,1.0
156,192,9,stress,stress,unstress,stress,unstress,stress,unstress,stress,stress,missing,missing,missing,"['When', 'I', 'behold', 'the', 'violet', 'past', 'prime']",14,Shakespeare,-0.25,0.25
157,193,11,unstress,stress,unstress,stress,stress,missing,missing,missing,unstress,missing,missing,missing,"['And', 'sable', 'curls', 'all', 'silvered', 'oer', 'with', 'white;']",14,Shakespeare,0.0,0.0
158,194,10,stress,stress,unstress,stress,stress,stress,stress,unstress,unstress,stress,missing,missing,"['When', 'lofty', 'trees', 'I', 'see', 'barren', 'of', 'leaves']",14,Shakespeare,0.0,0.0
159,195,10,stress,missing,unstress,stress,unstress,stress,unstress,unstress,unstress,stress,missing,missing,"['Which', 'erst', 'from', 'heat', 'did', 'canopy', 'the', 'herd']",14,Shakespeare,0.0,0.0
160,196,9,unstress,stress,unstress,stress,stress,missing,stress,stress,stress,missing,missing,missing,"['And', 'summer', 'green', 'all', 'girded', 'up', 'in', 'sheaves']",15,Shakespeare,-0.2,0.3
161,197,11,stress,stress,unstress,stress,stress,stress,stress,missing,missing,stress,missing,missing,"['Borne', 'on', 'the', 'bier', 'with', 'white', 'and', 'bristly', 'beard']",15,Shakespeare,0.0,0.0
162,198,10,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Then', 'of', 'thy', 'beauty', 'do', 'I', 'question', 'make']",15,Shakespeare,0.0,0.0
163,199,11,unstress,stress,unstress,stress,unstress,stress,stress,stress,stress,stress,missing,missing,"['That', 'thou', 'among', 'the', 'wastes', 'of', 'time', 'must', 'go']",15,Shakespeare,-0.2,0.0
164,200,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Since', 'sweets', 'and', 'beauties', 'do', 'themselves', 'forsake']",15,Shakespeare,0.0,0.0
165,201,10,unstress,stress,stress,stress,stress,stress,stress,stress,unstress,missing,missing,missing,"['And', 'die', 'as', 'fast', 'as', 'they', 'see', 'others', 'grow;']",15,Shakespeare,0.2,0.6
166,202,10,unstress,stress,unstress,missing,stress,stress,unstress,stress,unstress,stress,missing,missing,"['And', 'nothing', 'gainst', 'Time', 'scythe', 'can', 'make', 'defence']",15,Shakespeare,0.0,0.0
167,203,9,stress,stress,unstress,stress,unstress,stress,stress,stress,stress,missing,missing,missing,"['Save', 'breed', 'to', 'brave', 'him', 'when', 'he', 'takes', 'thee', 'hence']",15,Shakespeare,0.8,1.0
168,207,10,stress,stress,stress,stress,stress,missing,stress,stress,stress,stress,missing,missing,"['O', 'that', 'you', 'were', 'your', 'self;', 'but', 'love', 'you', 'are']",15,Shakespeare,0.5,0.6
169,208,10,stress,stress,unstress,stress,unstress,stress,stress,stress,stress,stress,missing,missing,"['No', 'longer', 'yours', 'than', 'you', 'your', 'self', 'here', 'live']",15,Shakespeare,0.136363636364,0.5
170,209,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Against', 'this', 'coming', 'end', 'you', 'should', 'prepare']",15,Shakespeare,0.0,0.0
171,210,10,unstress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['And', 'your', 'sweet', 'semblance', 'to', 'some', 'other', 'give']",16,Shakespeare,0.1125,0.5125
172,211,10,stress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['So', 'should', 'that', 'beauty', 'which', 'you', 'hold', 'in', 'lease']",16,Shakespeare,0.0,0.0
173,212,10,stress,stress,missing,missing,missing,missing,missing,stress,stress,stress,missing,missing,"['Find', 'no', 'determination;', 'then', 'you', 'were']",16,Shakespeare,0.0,0.0
174,213,10,unstress,stress,unstress,stress,stress,unstress,unstress,stress,unstress,stress,missing,missing,"['Yourself', 'again', 'after', 'yourself', 'decease']",16,Shakespeare,0.0,0.0
175,214,9,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,missing,missing,"['When', 'your', 'sweet', 'issue', 'your', 'sweet', 'form', 'should', 'bear']",16,Shakespeare,0.35,0.65
176,215,10,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Who', 'lets', 'so', 'fair', 'a', 'house', 'fall', 'to', 'decay']",16,Shakespeare,0.7,0.9
177,216,10,stress,stress,unstress,unstress,unstress,missing,missing,stress,unstress,stress,missing,missing,"['Which', 'husbandry', 'in', 'honour', 'might', 'uphold']",16,Shakespeare,0.0,0.0
178,217,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Against', 'the', 'stormy', 'gusts', 'of', 'winter', 'day']",16,Shakespeare,0.0,0.0
179,218,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['And', 'barren', 'rage', 'of', 'death', 'eternal', 'cold']",16,Shakespeare,-0.6,1.0
180,219,10,stress,stress,stress,missing,missing,stress,stress,stress,stress,stress,missing,missing,"['O', 'none', 'but', 'unthrifts', 'Dear', 'my', 'love', 'you', 'know']",16,Shakespeare,0.5,0.6
181,220,10,stress,stress,unstress,stress,unstress,stress,stress,stress,stress,stress,missing,missing,"['You', 'had', 'a', 'father', 'let', 'your', 'son', 'say', 'so']",16,Shakespeare,0.0,0.0
182,224,11,stress,stress,unstress,stress,stress,stress,stress,stress,unstress,missing,missing,missing,"['Not', 'from', 'the', 'stars', 'do', 'I', 'my', 'judgement', 'pluck;']",17,Shakespeare,0.0,0.0
183,225,10,unstress,stress,missing,missing,stress,stress,unstress,stress,unstress,unstress,missing,missing,"['And', 'yet', 'methinks', 'I', 'have', 'astronomy']",17,Shakespeare,0.0,0.0
184,226,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['But', 'not', 'to', 'tell', 'of', 'good', 'or', 'evil', 'luck']",17,Shakespeare,-0.15,0.8
185,227,10,unstress,stress,unstress,missing,unstress,stress,unstress,missing,missing,missing,missing,missing,"['Of', 'plagues', 'of', 'dearths', 'or', 'seasons', 'quality;']",17,Shakespeare,0.0,0.0
186,228,11,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Nor', 'can', 'I', 'fortune', 'to', 'brief', 'minutes', 'tell']",17,Shakespeare,0.0,0.333333333333
187,229,10,stress,unstress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Pointing', 'to', 'each', 'his', 'thunder', 'rain', 'and', 'wind']",17,Shakespeare,0.0,0.0
188,230,9,unstress,stress,unstress,stress,unstress,stress,stress,stress,stress,missing,missing,missing,"['Or', 'say', 'with', 'princes', 'if', 'it', 'shall', 'go', 'well']",17,Shakespeare,0.0,0.0
189,231,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['By', 'oft', 'predict', 'that', 'I', 'in', 'heaven', 'find']",17,Shakespeare,0.0,0.0
190,232,10,stress,stress,stress,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,"['But', 'from', 'thine', 'eyes', 'my', 'knowledge', 'I', 'derive']",17,Shakespeare,0.0,0.0
191,233,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,stress,stress,missing,missing,"['And', 'constant', 'stars', 'in', 'them', 'I', 'read', 'such', 'art']",17,Shakespeare,0.0,0.416666666667
192,234,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['As', 'Truth', 'and', 'beauty', 'shall', 'together', 'thrive']",17,Shakespeare,0.0,0.0
193,235,10,unstress,stress,missing,missing,unstress,stress,stress,missing,missing,missing,missing,missing,"['If', 'from', 'thyself', 'to', 'store', 'thou', 'wouldst', 'convert;']",17,Shakespeare,0.0,0.0
194,236,9,unstress,stress,unstress,stress,unstress,stress,missing,missing,missing,missing,missing,missing,"['Or', 'else', 'of', 'thee', 'this', 'I', 'prognosticate']",17,Shakespeare,0.0,0.0
195,237,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Thy', 'end', 'is', 'truth', 'and', 'beauty', 'doom', 'and', 'date']",17,Shakespeare,0.0,0.0
196,241,11,stress,stress,unstress,stress,unstress,stress,unstress,stress,stress,stress,missing,missing,"['When', 'I', 'consider', 'every', 'thing', 'that', 'grows']",18,Shakespeare,0.0,0.0
197,242,11,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,missing,"['Holds', 'in', 'perfection', 'but', 'a', 'little', 'moment']",18,Shakespeare,-0.1875,0.5
198,243,10,unstress,stress,stress,stress,missing,missing,missing,missing,stress,stress,missing,missing,"['That', 'this', 'huge', 'stage', 'presenteth', 'nought', 'but', 'shows']",18,Shakespeare,0.4,0.9
199,244,11,missing,missing,unstress,stress,unstress,stress,unstress,stress,unstress,missing,missing,missing,"['Whereon', 'the', 'stars', 'in', 'secret', 'influence', 'comment;']",18,Shakespeare,-0.4,0.7
200,245,10,stress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['When', 'I', 'perceive', 'that', 'men', 'as', 'plants', 'increase']",18,Shakespeare,0.0,0.0
201,246,10,stress,stress,stress,stress,unstress,stress,unstress,stress,stress,stress,missing,missing,"['Cheered', 'and', 'checked', 'even', 'by', 'the', 'self', 'same', 'sky']",18,Shakespeare,0.0,0.125
202,247,10,missing,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Vaunt', 'in', 'their', 'youthful', 'sap', 'at', 'height', 'decrease']",18,Shakespeare,0.0,0.0
203,248,10,unstress,stress,stress,stress,stress,stress,unstress,missing,missing,missing,missing,missing,"['And', 'wear', 'their', 'brave', 'state', 'out', 'of', 'memory;']",18,Shakespeare,0.8,1.0
204,249,10,stress,stress,unstress,stress,unstress,stress,missing,missing,missing,stress,missing,missing,"['Then', 'the', 'conceit', 'of', 'this', 'inconstant', 'stay']",18,Shakespeare,0.0,0.0
205,250,10,stress,stress,stress,stress,unstress,stress,unstress,stress,stress,stress,missing,missing,"['Sets', 'you', 'most', 'rich', 'in', 'youth', 'before', 'my', 'sight']",18,Shakespeare,0.4375,0.625
206,251,11,stress,stress,unstress,stress,missing,missing,missing,unstress,unstress,stress,missing,missing,"['Where', 'wasteful', 'Time', 'debateth', 'with', 'decay']",18,Shakespeare,0.0,0.0
207,252,10,unstress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['To', 'change', 'your', 'day', 'of', 'youth', 'to', 'sullied', 'night']",19,Shakespeare,0.0,0.0
208,253,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['And', 'all', 'in', 'war', 'with', 'Time', 'for', 'love', 'of', 'you']",19,Shakespeare,0.5,0.6
209,254,10,stress,stress,stress,stress,stress,stress,missing,missing,stress,stress,missing,missing,"['As', 'he', 'takes', 'from', 'you', 'I', 'engraft', 'you', 'new']",19,Shakespeare,0.136363636364,0.454545454545
210,258,11,stress,missing,missing,missing,stress,stress,stress,stress,stress,unstress,stress,missing,"['But', 'wherefore', 'do', 'not', 'you', 'a', 'mightier', 'way']",19,Shakespeare,0.0,0.0
211,259,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Make', 'war', 'upon', 'this', 'bloody', 'tyrant', 'Time']",19,Shakespeare,-0.8,0.9
212,260,10,unstress,stress,unstress,stress,stress,unstress,stress,unstress,stress,missing,missing,missing,"['And', 'fortify', 'your', 'self', 'in', 'your', 'decay']",19,Shakespeare,0.0,0.0
213,261,9,unstress,stress,stress,stress,unstress,stress,stress,unstress,stress,missing,missing,missing,"['With', 'means', 'more', 'blessed', 'than', 'my', 'barren', 'rhyme']",19,Shakespeare,0.5,0.5
214,262,10,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Now', 'stand', 'you', 'on', 'the', 'top', 'of', 'happy', 'hours']",19,Shakespeare,0.65,0.75
215,263,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['And', 'many', 'maiden', 'gardens', 'yet', 'unset']",19,Shakespeare,0.5,0.5
216,264,11,unstress,stress,unstress,stress,stress,stress,stress,stress,unstress,stress,unstress,missing,"['With', 'virtuous', 'wish', 'would', 'bear', 'you', 'living', 'flowers']",19,Shakespeare,0.0,0.0
217,265,10,stress,missing,missing,stress,stress,stress,unstress,stress,unstress,missing,missing,missing,"['Much', 'liker', 'than', 'your', 'painted', 'counterfeit']",19,Shakespeare,0.2,0.2
218,266,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['So', 'should', 'the', 'lines', 'of', 'life', 'that', 'life', 'repair']",20,Shakespeare,0.0,0.0
219,267,10,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Which', 'this', 'Time', 'pencil', 'or', 'my', 'pupil', 'pen']",20,Shakespeare,0.0,0.0
220,268,10,stress,unstress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Neither', 'in', 'inward', 'worth', 'nor', 'outward', 'fair']",20,Shakespeare,0.5,0.5
221,269,10,unstress,stress,stress,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,"['Can', 'make', 'you', 'live', 'your', 'self', 'in', 'eyes', 'of', 'men']",20,Shakespeare,0.136363636364,0.5
222,270,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['To', 'give', 'away', 'yourself', 'keeps', 'yourself', 'still']",20,Shakespeare,0.0,0.0
223,271,10,unstress,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,missing,"['And', 'you', 'must', 'live', 'drawn', 'by', 'your', 'own', 'sweet', 'skill']",20,Shakespeare,0.362121212121,0.716666666667
224,275,10,stress,stress,unstress,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,"['Who', 'will', 'believe', 'my', 'verse', 'in', 'time', 'to', 'come']",20,Shakespeare,0.0,0.0
225,276,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['If', 'it', 'were', 'fill', 'with', 'your', 'most', 'high', 'deserts']",20,Shakespeare,0.33,0.52
226,277,11,stress,stress,stress,unstress,stress,stress,unstress,stress,stress,stress,stress,missing,"['Though', 'yet', 'heaven', 'knows', 'it', 'is', 'but', 'as', 'a', 'tomb']",20,Shakespeare,0.0,0.0
227,278,10,stress,stress,stress,stress,unstress,stress,stress,stress,stress,stress,missing,missing,"['Which', 'hides', 'your', 'life', 'and', 'shows', 'not', 'half', 'your', 'parts']",20,Shakespeare,0.0833333333333,0.166666666667
228,279,11,unstress,stress,stress,stress,stress,stress,unstress,unstress,stress,stress,missing,missing,"['If', 'I', 'could', 'write', 'the', 'beauty', 'of', 'your', 'eyes']",20,Shakespeare,0.0,0.0
