,sonnet_index,syllables,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,word_list,sonnet_num,author,polarity,subjectivity
127,127,11,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,missing,missing,missing,"['Face', 'to', 'face', 'silent', 'drawing', 'nigh', 'and', 'nigher']",10, Elizabeth Barrett Browning  poetry,0.0,0.1
128,128,11,unstress,stress,unstress,stress,unstress,unstress,stress,stress,unstress,stress,stress,missing,"['Until', 'the', 'lengthening', 'wings', 'break', 'into', 'fire']",10, Elizabeth Barrett Browning  poetry,0.0,0.0
129,129,9,stress,stress,unstress,stress,missing,missing,stress,unstress,stress,missing,missing,missing,"['At', 'either', 'curved', 'pointwhat', 'bitter', 'wrong']",10, Elizabeth Barrett Browning  poetry,-0.3,0.7
130,130,11,unstress,stress,stress,stress,unstress,stress,unstress,stress,stress,stress,stress,missing,"['Can', 'the', 'earth', 'do', 'to', 'us', 'that', 'we', 'should', 'not', 'long']",10, Elizabeth Barrett Browning  poetry,0.025,0.4
131,131,11,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,missing,"['Be', 'here', 'contented', 'Think', 'In', 'mounting', 'higher']",10, Elizabeth Barrett Browning  poetry,0.25,0.5
132,132,10,unstress,stress,unstress,stress,stress,stress,stress,stress,unstress,stress,missing,missing,"['The', 'angels', 'would', 'press', 'on', 'us', 'and', 'aspire']",10, Elizabeth Barrett Browning  poetry,0.0,0.0
133,133,10,unstress,stress,stress,stress,unstress,stress,unstress,unstress,stress,stress,missing,missing,"['To', 'drop', 'some', 'golden', 'orb', 'of', 'perfect', 'song']",10, Elizabeth Barrett Browning  poetry,0.65,0.75
134,134,10,unstress,stress,stress,stress,stress,stress,unstress,stress,stress,stress,missing,missing,"['Into', 'our', 'deep', 'dear', 'silence', 'Let', 'us', 'stay']",10, Elizabeth Barrett Browning  poetry,0.0,0.4
135,135,11,stress,unstress,stress,stress,missing,missing,missing,missing,unstress,unstress,stress,missing,"['Rather', 'on', 'earth', 'Belovedwhere', 'the', 'unfit']",10, Elizabeth Barrett Browning  poetry,0.0,0.0
136,136,10,missing,missing,missing,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Contrarious', 'moods', 'of', 'men', 'recoil', 'away']",10, Elizabeth Barrett Browning  poetry,0.0,0.0
137,137,10,unstress,stress,unstress,stress,stress,unstress,stress,unstress,stress,missing,missing,missing,"['And', 'isolate', 'pure', 'spirits', 'and', 'permit']",10, Elizabeth Barrett Browning  poetry,0.214285714286,0.5
138,138,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['A', 'place', 'to', 'stand', 'and', 'love', 'in', 'for', 'a', 'day']",10, Elizabeth Barrett Browning  poetry,0.5,0.6
139,139,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['With', 'darkness', 'and', 'the', 'death', 'hour', 'rounding', 'it']",10, Elizabeth Barrett Browning  poetry,0.0,0.0
140,140,10,unstress,stress,stress,stress,stress,stress,stress,unstress,stress,unstress,missing,missing,"['Beloved', 'thou', 'hast', 'brought', 'me', 'many', 'flowers']",11, Elizabeth Barrett Browning  poetry,0.6,0.75
141,141,10,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Plucked', 'in', 'the', 'garden', 'all', 'the', 'summer', 'through']",11, Elizabeth Barrett Browning  poetry,0.0,0.0
142,142,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,stress,stress,missing,missing,"['And', 'winter', 'and', 'it', 'seemed', 'as', 'if', 'they', 'grew']",11, Elizabeth Barrett Browning  poetry,0.0,0.0
143,143,11,unstress,stress,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,missing,"['In', 'this', 'close', 'room', 'nor', 'missed', 'the', 'sun', 'and', 'showers']",11, Elizabeth Barrett Browning  poetry,0.0,0.0
144,144,10,stress,stress,unstress,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,"['So', 'in', 'the', 'like', 'name', 'of', 'that', 'love', 'of', 'ours']",11, Elizabeth Barrett Browning  poetry,0.5,0.6
145,145,9,stress,stress,stress,stress,stress,stress,unstress,stress,stress,missing,missing,missing,"['Take', 'back', 'these', 'thoughts', 'which', 'here', 'unfolded', 'too']",11, Elizabeth Barrett Browning  poetry,0.0,0.0
146,146,10,unstress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['And', 'which', 'on', 'warm', 'and', 'cold', 'days', 'I', 'withdrew']",11, Elizabeth Barrett Browning  poetry,0.0,0.8
147,147,10,unstress,stress,stress,stress,unstress,stress,stress,stress,stress,unstress,missing,missing,"['From', 'my', 'heart', 'ground', 'Indeed', 'those', 'beds', 'and', 'bowers']",11, Elizabeth Barrett Browning  poetry,0.0,0.0
148,148,10,unstress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,missing,"['Be', 'overgrown', 'with', 'bitter', 'weeds', 'and', 'rue']",11, Elizabeth Barrett Browning  poetry,-0.1,0.5
149,149,10,unstress,stress,stress,missing,missing,stress,stress,stress,unstress,missing,missing,missing,"['And', 'wait', 'thy', 'weeding;', 'yet', 'here', 'eglantine']",11, Elizabeth Barrett Browning  poetry,0.0,0.0
150,150,11,stress,missing,missing,missing,missing,stress,stress,stress,stress,stress,stress,missing,"['Here', '', 'ivytake', 'them', 'as', 'I', 'used', 'to', 'do']",11, Elizabeth Barrett Browning  poetry,0.0,0.0
151,151,11,stress,stress,unstress,stress,stress,stress,stress,stress,stress,stress,stress,missing,"['Thy', 'fowers', 'and', 'keep', 'them', 'where', 'they', 'shall', 'not', 'pine']",11, Elizabeth Barrett Browning  poetry,0.0,0.0
152,152,9,unstress,stress,stress,stress,unstress,stress,stress,stress,unstress,missing,missing,missing,"['Instruct', 'thine', 'eyes', 'to', 'keep', 'their', 'colors', 'true']",11, Elizabeth Barrett Browning  poetry,0.35,0.65
153,153,10,unstress,stress,stress,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,"['And', 'tell', 'thy', 'soul', 'their', 'roots', 'are', 'left', 'in', 'mine']",11, Elizabeth Barrett Browning  poetry,0.0,0.0
154,154,10,stress,stress,stress,stress,stress,stress,stress,stress,unstress,stress,missing,missing,"['First', 'time', 'he', 'kissed', 'me', 'he', 'but', 'only', 'kissed']",12, Elizabeth Barrett Browning  poetry,0.125,0.666666666667
155,155,12,unstress,stress,unstress,stress,unstress,stress,missing,missing,missing,stress,missing,missing,"['The', 'fingers', 'of', 'this', 'hand', 'wherewith', 'I', 'write;']",12, Elizabeth Barrett Browning  poetry,0.0,0.0
156,156,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['And', 'ever', 'since', 'it', 'grew', 'more', 'clean', 'and', 'white']",12, Elizabeth Barrett Browning  poetry,0.288888888889,0.4
157,157,10,stress,stress,stress,stress,unstress,stress,unstress,stress,stress,stress,missing,missing,"['Slow', 'to', 'world', 'greetings', 'quick', 'with', 'its', 'Oh', 'list']",12, Elizabeth Barrett Browning  poetry,0.0166666666667,0.45
158,158,11,stress,stress,stress,unstress,stress,stress,stress,stress,stress,unstress,unstress,missing,"['When', 'the', 'angels', 'speak', 'A', 'ring', 'of', 'amethyst']",12, Elizabeth Barrett Browning  poetry,0.0,0.0
159,159,11,stress,stress,stress,stress,stress,stress,unstress,unstress,stress,stress,missing,missing,"['I', 'could', 'not', 'wear', 'here', 'plainer', 'to', 'my', 'sight']",12, Elizabeth Barrett Browning  poetry,0.0,0.0
160,160,10,unstress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Than', 'that', 'first', 'kiss', 'The', 'second', 'passed', 'in', 'height']",12, Elizabeth Barrett Browning  poetry,0.125,0.166666666667
161,161,11,unstress,stress,unstress,stress,unstress,stress,unstress,unstress,stress,stress,missing,missing,"['The', 'first', 'and', 'sought', 'the', 'forehead', 'and', 'half', 'missed']",12, Elizabeth Barrett Browning  poetry,0.0416666666667,0.25
162,162,10,stress,stress,unstress,stress,unstress,stress,stress,unstress,stress,missing,missing,missing,"['Half', 'falling', 'on', 'the', 'hair', 'O', 'beyond', 'meed']",12, Elizabeth Barrett Browning  poetry,-0.166666666667,0.166666666667
163,163,10,unstress,stress,unstress,missing,unstress,stress,stress,stress,stress,stress,missing,missing,"['That', 'was', 'the', 'chrism', 'of', 'love', 'which', 'love', 'own', 'crown']",12, Elizabeth Barrett Browning  poetry,0.533333333333,0.733333333333
164,164,9,unstress,missing,missing,missing,stress,unstress,unstress,unstress,stress,missing,missing,missing,"['With', 'sanctifying', 'sweetness', 'did', 'precede']",12, Elizabeth Barrett Browning  poetry,0.0,0.0
165,165,9,unstress,stress,unstress,stress,stress,stress,unstress,stress,stress,missing,missing,missing,"['The', 'third', 'upon', 'my', 'lips', 'was', 'folded', 'down']",12, Elizabeth Barrett Browning  poetry,-0.0777777777778,0.144444444444
166,166,10,unstress,unstress,stress,stress,unstress,missing,missing,stress,stress,unstress,missing,missing,"['In', 'perfect', 'purple', 'state;', 'since', 'when', 'indeed']",12, Elizabeth Barrett Browning  poetry,1.0,1.0
167,167,10,stress,stress,unstress,stress,unstress,stress,stress,stress,stress,stress,missing,missing,"['I', 'have', 'been', 'proud', 'and', 'said', 'My', 'love', 'my', 'own']",12, Elizabeth Barrett Browning  poetry,0.633333333333,0.866666666667
168,168,10,unstress,stress,stress,stress,unstress,stress,stress,stress,stress,stress,missing,missing,"['The', 'first', 'time', 'that', 'the', 'sun', 'rose', 'on', 'thine', 'oath']",13, Elizabeth Barrett Browning  poetry,0.425,0.641666666667
169,169,10,unstress,stress,stress,stress,stress,stress,unstress,stress,unstress,stress,missing,missing,"['To', 'love', 'me', 'I', 'looked', 'forward', 'to', 'the', 'moon']",13, Elizabeth Barrett Browning  poetry,0.5,0.6
170,170,10,unstress,stress,unstress,stress,stress,stress,stress,stress,stress,stress,missing,missing,"['To', 'slacken', 'all', 'those', 'bonds', 'which', 'seemed', 'too', 'soon']",13, Elizabeth Barrett Browning  poetry,0.0,0.0
171,171,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['And', 'quickly', 'tied', 'to', 'make', 'a', 'lasting', 'troth']",13, Elizabeth Barrett Browning  poetry,0.166666666667,0.25
172,172,11,stress,stress,unstress,stress,stress,stress,stress,stress,unstress,missing,missing,missing,"['Quick', 'loving', 'hearts', 'I', 'thought', 'may', 'quickly', 'loathe;']",13, Elizabeth Barrett Browning  poetry,0.422222222222,0.65
173,173,10,unstress,stress,unstress,stress,stress,stress,stress,stress,stress,missing,missing,missing,"['And', 'looking', 'on', 'myself', 'I', 'seemed', 'not', 'one']",13, Elizabeth Barrett Browning  poetry,0.0,0.0
174,174,10,unstress,stress,stress,missing,missing,missing,stress,stress,stress,stress,missing,missing,"['For', 'such', 'man', 'lovemore', 'like', 'an', 'out', 'of']",13, Elizabeth Barrett Browning  poetry,0.0,0.5
175,175,9,stress,missing,unstress,stress,stress,unstress,stress,stress,missing,missing,missing,missing,"['Worn', 'viol', 'a', 'good', 'singer', 'would', 'be', 'wroth']",13, Elizabeth Barrett Browning  poetry,0.7,0.6
176,176,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['To', 'spoil', 'his', 'song', 'with', 'and', 'which', 'snatched', 'in', 'haste']",13, Elizabeth Barrett Browning  poetry,0.0,0.0
177,177,10,unstress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Is', 'laid', 'down', 'at', 'the', 'first', 'ill', 'sounding', 'note']",13, Elizabeth Barrett Browning  poetry,-0.135185185185,0.540740740741
178,178,10,stress,stress,stress,stress,stress,stress,stress,stress,stress,missing,missing,missing,"['I', 'did', 'not', 'wrong', 'myself', 'so', 'but', 'I', 'placed']",13, Elizabeth Barrett Browning  poetry,0.25,0.9
179,179,9,unstress,stress,stress,stress,unstress,unstress,stress,stress,missing,missing,missing,missing,"['A', 'wrong', 'on', 'thee', 'For', 'perfect', 'strains', 'may', 'float']",13, Elizabeth Barrett Browning  poetry,0.25,0.95
180,180,10,missing,stress,unstress,stress,unstress,stress,unstress,unstress,unstress,stress,missing,missing,"['Neath', 'master', 'hands', 'from', 'instruments', 'defaced']",13, Elizabeth Barrett Browning  poetry,0.0,0.0
181,181,10,unstress,stress,stress,stress,stress,stress,stress,stress,unstress,missing,missing,missing,"['And', 'great', 'souls', 'at', 'one', 'stroke', 'may', 'do', 'and', 'doat']",13, Elizabeth Barrett Browning  poetry,0.8,0.75
182,182,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Can', 'it', 'be', 'right', 'to', 'give', 'what', 'I', 'can', 'give']",14, Elizabeth Barrett Browning  poetry,0.285714285714,0.535714285714
183,183,9,unstress,stress,stress,stress,unstress,unstress,stress,unstress,missing,missing,missing,missing,"['To', 'let', 'thee', 'sit', 'beneath', 'the', 'fall', 'of', 'tears']",14, Elizabeth Barrett Browning  poetry,0.0,0.0
184,184,10,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['As', 'salt', 'as', 'mine', 'and', 'hear', 'the', 'sighing', 'years']",14, Elizabeth Barrett Browning  poetry,0.0,0.0
185,185,10,stress,stress,unstress,stress,stress,stress,missing,missing,missing,missing,missing,missing,"['Re', 'sighing', 'on', 'my', 'lips', 'renunciative']",14, Elizabeth Barrett Browning  poetry,0.0,0.0
186,186,10,stress,stress,unstress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Through', 'those', 'infrequent', 'smiles', 'which', 'fail', 'to', 'live']",14, Elizabeth Barrett Browning  poetry,-0.181818181818,0.4
187,187,10,unstress,stress,stress,missing,missing,missing,missing,stress,stress,stress,missing,missing,"['For', 'all', 'thy', 'adjurations', 'O', 'my', 'fears']",14, Elizabeth Barrett Browning  poetry,0.0,0.0
188,188,10,unstress,stress,unstress,stress,unstress,stress,stress,stress,stress,stress,missing,missing,"['That', 'this', 'can', 'scarce', 'be', 'right', 'We', 'are', 'not', 'peers']",14, Elizabeth Barrett Browning  poetry,0.285714285714,0.535714285714
189,189,10,stress,stress,unstress,missing,missing,stress,stress,stress,unstress,stress,missing,missing,"['So', 'to', 'be', 'lovers;', 'and', 'I', 'own', 'and', 'grieve']",14, Elizabeth Barrett Browning  poetry,0.6,1.0
190,190,10,unstress,stress,unstress,stress,stress,stress,stress,stress,unstress,stress,missing,missing,"['That', 'givers', 'of', 'such', 'gifts', 'as', 'mine', 'are', 'must']",14, Elizabeth Barrett Browning  poetry,0.0,0.5
191,191,12,unstress,stress,unstress,stress,unstress,missing,missing,missing,missing,stress,unstress,stress,"['Be', 'counted', 'with', 'the', 'ungenerous', 'Out', 'alas']",14, Elizabeth Barrett Browning  poetry,-0.4,1.0
192,192,10,stress,stress,stress,stress,stress,stress,unstress,stress,stress,stress,missing,missing,"['I', 'will', 'not', 'soil', 'thy', 'purple', 'with', 'my', 'dust']",14, Elizabeth Barrett Browning  poetry,0.0,0.0
193,193,10,stress,stress,stress,stress,unstress,stress,stress,stress,unstress,stress,missing,missing,"['Nor', 'breathe', 'my', 'poison', 'on', 'thy', 'Venice', 'glass']",14, Elizabeth Barrett Browning  poetry,0.0,0.0
194,194,9,stress,stress,stress,stress,unstress,missing,stress,missing,missing,missing,missing,missing,"['Nor', 'give', 'thee', 'any', 'lovewhich', 'were', 'unjust']",14, Elizabeth Barrett Browning  poetry,0.0,0.0
195,195,9,unstress,stress,stress,stress,unstress,stress,stress,stress,unstress,missing,missing,missing,"['Beloved', 'I', 'only', 'love', 'thee', 'let', 'it', 'pass']",14, Elizabeth Barrett Browning  poetry,0.4,0.866666666667
196,196,12,stress,stress,unstress,unstress,stress,stress,stress,stress,stress,unstress,unstress,stress,"['Say', 'over', 'again', 'and', 'yet', 'once', 'over', 'again']",15, Elizabeth Barrett Browning  poetry,0.0,0.0
197,197,11,unstress,stress,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,missing,"['That', 'thou', 'dost', 'love', 'me', 'Though', 'the', 'word', 'repeated']",15, Elizabeth Barrett Browning  poetry,0.5,0.6
198,198,11,stress,stress,unstress,stress,stress,stress,stress,stress,stress,unstress,missing,missing,"['Should', 'seem', 'a', 'cuckoo', 'song', 'as', 'thou', 'dost', 'treat', 'it']",15, Elizabeth Barrett Browning  poetry,0.0,0.0
199,199,10,unstress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,stress,missing,missing,"['Remember', 'never', 'to', 'the', 'hill', 'or', 'plain']",15, Elizabeth Barrett Browning  poetry,-0.214285714286,0.357142857143
200,200,10,stress,unstress,unstress,stress,unstress,stress,unstress,stress,stress,missing,missing,missing,"['Valley', 'and', 'wood', 'without', 'her', 'cuckoo', 'strain']",15, Elizabeth Barrett Browning  poetry,0.0,0.0
201,201,11,stress,stress,stress,stress,unstress,stress,unstress,stress,unstress,stress,unstress,missing,"['Comes', 'the', 'fresh', 'Spring', 'in', 'all', 'her', 'green', 'completed']",15, Elizabeth Barrett Browning  poetry,0.05,0.4
202,202,10,unstress,stress,stress,unstress,stress,stress,stress,unstress,stress,unstress,missing,missing,"['Beloved', 'I', 'amid', 'the', 'darkness', 'greeted']",15, Elizabeth Barrett Browning  poetry,0.7,1.0
203,203,11,stress,stress,stress,unstress,stress,unstress,stress,stress,unstress,stress,stress,missing,"['By', 'a', 'doubtful', 'spirit', 'voice', 'in', 'that', 'doubt', 'pain']",15, Elizabeth Barrett Browning  poetry,-0.8,0.9
204,204,11,stress,stress,stress,missing,missing,missing,missing,missing,stress,stress,stress,missing,"['Cry', 'Speak', 'once', 'morethou', 'lovest', 'Who', 'can', 'fear']",15, Elizabeth Barrett Browning  poetry,0.0,0.0
205,205,11,stress,stress,unstress,stress,stress,stress,unstress,stress,unstress,stress,stress,missing,"['Too', 'many', 'stars', 'though', 'each', 'in', 'heaven', 'shall', 'roll']",15, Elizabeth Barrett Browning  poetry,0.5,0.5
206,206,11,stress,stress,unstress,stress,unstress,stress,stress,stress,stress,stress,stress,missing,"['Too', 'many', 'flowers', 'though', 'each', 'shall', 'crown', 'the', 'year']",15, Elizabeth Barrett Browning  poetry,0.5,0.5
207,207,10,stress,stress,stress,stress,stress,stress,stress,stress,missing,missing,missing,missing,"['Say', 'thou', 'dost', 'love', 'me', 'love', 'me', 'love', 'metoll']",15, Elizabeth Barrett Browning  poetry,0.5,0.6
208,208,11,unstress,stress,unstress,missing,missing,missing,missing,missing,stress,unstress,stress,missing,"['The', 'silver', 'iteranceonly', 'minding', 'Dear']",15, Elizabeth Barrett Browning  poetry,0.0,0.0
