id,venue_id,race_number,distance,condition_id,weather_id,total_pool_one_win,total_pool_one_place,total_pool_two_win,total_pool_two_place,total_pool_three_win,total_pool_three_place
1089,46,1,1200,4,1,,,,,,
1090,26,3,1000,5,1,12744.95,,7513.5,2737.0,7804.35,2737.0
1091,14,3,1110,7,1,69500.29,,63372.5,34517.0,40050.7,34517.0
1092,103,2,1100,3,1,6716.62,,6335.0,2852.0,4770.78,2852.0
1093,77,4,1800,8,2,247428.74,,95125.5,30291.9,138082.0,30291.9
1094,37,4,1350,1,1,3137.03,,15086.5,3092.5,7951.27,3092.5
1095,41,3,1250,6,2,62663.41,,28508.5,5401.5,24246.1,5401.5
1096,42,4,900,5,1,17209.56,,9698.0,3596.5,7455.47,3596.5
1097,67,5,1550,1,1,123332.02,,113912.0,56600.5,49590.8,56600.5
1098,26,4,1200,5,1,14983.6,,11503.0,3636.0,7696.28,3636.0
1099,46,2,1100,4,1,,,,,,
1100,19,1,1400,7,2,27289.91,,11415.0,4306.5,21447.4,4306.5
1101,14,4,1110,7,1,65599.43,,56562.0,27187.5,32716.3,27187.5
1102,103,3,1300,3,1,5107.41,,7751.5,3318.5,7126.03,3318.5
1103,77,5,1400,8,2,149645.83,,109115.0,55198.7,164965.0,55198.7
1104,37,5,1350,1,1,5026.86,,11903.5,3945.5,5619.85,3945.5
1105,41,4,1400,6,2,96512.43,,45788.0,12167.0,44673.5,12167.0
1106,42,5,1400,5,1,9472.42,,20811.5,6420.5,16310.1,6420.5
1107,67,6,1100,1,1,109423.81,,131040.0,68484.5,50309.9,68484.5
1108,26,5,2000,5,1,23708.29,,18516.5,5428.5,13826.9,5428.5
1109,46,3,1100,4,1,,,,,,
1110,19,2,1200,7,2,78812.4,,11491.0,4186.0,21133.5,4186.0
1111,14,5,1350,7,1,89948.24,,72282.0,32433.5,46056.1,32433.5
1112,103,4,1516,3,1,1797.99,,12745.0,5089.0,12142.5,5089.0
1113,77,6,1200,8,2,285474.09,,129344.0,58215.0,184665.0,58215.0
1114,37,6,1150,1,1,6570.65,,19029.5,6905.5,9146.9,6905.5
1115,41,5,1000,6,2,68849.49,,46022.5,9050.5,42517.3,9050.5
1116,42,6,1400,5,1,30732.88,,25631.0,7238.0,22107.5,7238.0
1117,104,1,1100,9,1,7881.03,,6151.5,797.5,10467.5,797.5
1118,67,7,1100,1,1,138947.41,,192472.0,87658.5,88994.0,87658.5
1119,26,6,1300,5,1,14270.37,,19883.0,5027.0,15398.9,5027.0
1120,46,4,1000,4,1,,,,,,
1121,19,3,1000,7,2,30812.5,,18958.0,7449.0,46029.1,7449.0
1122,14,6,1350,7,1,75420.91,,106333.0,46549.5,55419.8,46549.5
1123,103,5,1200,3,1,8124.36,,14173.5,5331.0,10225.8,5331.0
1124,77,7,2500,8,2,209968.95,,123854.0,49132.5,171143.0,49132.5
1125,37,7,1300,1,1,9182.12,,28875.5,10536.0,12106.9,10536.0
1126,41,6,1250,6,2,50039.99,,37787.5,13749.0,31607.4,13749.0
1127,42,7,1800,5,1,10452.71,,23827.0,7741.5,14646.6,7741.5
1128,104,2,1200,9,1,9362.71,,7541.5,1748.0,16011.6,1748.0
1129,67,8,1250,1,1,123816.26,,193049.0,79664.4,76351.2,79664.4
1130,26,7,1609,5,1,3177.72,,9284.5,3287.0,6897.0,3287.0
1131,46,5,1300,4,1,,,,,,
1132,19,4,1400,7,2,42346.24,,20478.5,8745.0,49518.3,8745.0
1133,14,7,1600,7,1,62583.11,,115218.0,46472.0,64261.4,46472.0
1134,103,6,1400,3,1,5611.04,,14559.0,5363.0,10164.7,5363.0
1135,77,8,1600,8,2,280542.94,,172029.0,73240.5,231621.0,73240.5
1136,37,8,1350,1,1,13119.65,,34940.0,10571.5,12823.5,10571.5
1137,41,7,1400,6,2,56926.68,,65917.0,24491.0,45679.3,24491.0
1138,42,8,1200,5,1,9857.82,,23918.5,7419.0,20937.1,7419.0
1139,104,3,1100,9,1,4709.8,,6298.5,1124.0,15709.4,1124.0
1140,67,9,1100,1,1,161354.99,,194632.0,73947.0,85323.5,73947.0
1141,19,5,2000,7,2,47673.99,,31194.5,12247.5,62999.6,12247.5
1142,46,6,1300,4,1,,,,,,
1143,14,8,1200,7,1,42250.22,,87786.5,37914.0,54820.6,37914.0
1144,49,1,1050,5,1,5209.28,,7010.0,2554.5,6332.13,2554.5
1145,77,9,1100,8,2,194910.5,,163210.0,63977.0,227350.0,63977.0
1146,41,8,1400,6,2,91079.58,,80377.0,28965.0,56506.9,28965.0
1147,104,4,1800,9,1,7764.64,,7133.0,1248.0,14568.7,1248.0
1148,19,6,2200,7,2,68275.97,,46484.0,17312.0,83754.1,17312.0
1149,46,7,1600,4,1,,,,,,
1150,49,2,1050,5,1,9776.09,,13751.0,3934.5,11225.8,3934.5
1151,104,5,1400,9,1,7589.07,,9956.0,2248.5,20395.7,2248.5
1152,19,7,1000,7,2,29742.58,,46191.5,14780.5,70035.0,14780.5
1153,46,8,1600,4,1,,,,,,
1154,49,3,1200,5,1,11971.98,,11634.7,2990.5,10844.4,2990.5
1155,104,6,1200,9,1,8460.5,,4755.5,769.5,15850.8,769.5
1156,19,8,1400,7,2,53433.58,,45273.0,14081.5,94646.3,14081.5
1157,49,4,870,5,1,10699.94,,13342.6,3169.0,11562.8,3169.0
1158,104,7,2200,9,1,8462.87,,9917.0,2924.5,37208.4,2924.5
1159,49,5,1625,5,1,16955.91,,11251.0,2791.0,10495.3,2791.0
1160,49,6,1625,5,1,8244.68,,10368.0,2524.0,11307.5,2524.0
1161,49,7,1300,5,1,6915.8,,10705.5,2225.0,10863.1,2225.0
1162,105,1,1415,6,1,11997.61,,10602.0,5276.5,6543.83,5276.5
1163,31,2,1000,4,1,10287.93,,2812.5,1342.5,3620.83,1342.5
1164,106,1,2439,2,2,10322.36,,4010.5,1258.0,9172.21,1258.0
1165,40,1,1600,5,1,5832.92,,6331.5,3565.0,6118.27,3565.0
1166,71,1,2000,8,1,30020.03,,12437.5,5600.0,8413.3,5600.0
1167,105,2,1012,6,1,3756.2,,11141.0,5655.0,7437.37,5655.0
1168,31,3,1350,4,1,19990.04,,5546.5,1853.0,8640.33,1853.0
1169,106,2,1213,2,2,17781.35,,6510.5,3032.5,16427.4,3032.5
1170,40,2,1200,5,1,20911.42,,9643.0,4030.0,9187.03,4030.0
1171,24,1,3200,1,2,27935.82,,12441.0,4919.0,25251.8,4919.0
1172,71,2,1300,8,1,20912.35,,16399.0,4067.5,7353.27,4067.5
1173,82,1,1100,4,1,2126.55,,4108.0,1440.5,6766.01,1440.5
1174,105,3,1012,6,1,12855.43,,16290.0,7445.0,9611.57,7445.0
1175,31,4,1880,4,1,11288.64,,5804.5,1754.0,7348.58,1754.0
1176,106,3,1213,2,2,5548.14,,10418.0,4955.5,17663.3,4955.5
1177,40,3,1000,5,1,25198.59,,10304.5,3776.0,10087.3,3776.0
1178,24,2,3600,1,2,42699.45,,10724.0,2050.5,20376.7,2050.5
1179,71,3,1500,8,1,27091.11,,20266.0,6084.0,9463.75,6084.0
1180,82,2,1867,4,1,3900.96,,4245.5,797.0,4221.38,797.0
1181,105,4,1012,6,1,9049.89,,16645.5,8359.5,9327.69,8359.5
1182,31,5,1350,4,1,17198.84,,7413.0,3043.0,10573.7,3043.0
1183,106,4,1213,2,2,13874.42,,11710.0,4684.0,22951.2,4684.0
1184,40,4,1800,5,1,24288.07,,13673.5,5499.5,13777.1,5499.5
1185,24,3,3600,1,2,55781.55,,12174.0,3473.0,25281.9,3473.0
1186,71,4,1000,8,1,23865.62,,30201.0,12956.5,16595.3,12956.5
1187,82,3,1600,4,1,19852.19,,9624.5,2740.5,12201.2,2740.5
1188,105,5,1315,6,1,13319.76,,23439.5,10988.5,11843.5,10988.5
1189,31,6,1350,4,1,15199.91,,7962.0,3152.5,11082.5,3152.5
1190,106,5,1213,2,2,20414.33,,13694.5,6033.5,29773.1,6033.5
1191,40,5,1200,5,1,56133.98,,23111.0,8122.0,21498.4,8122.0
1192,24,4,3600,1,2,53616.35,,10800.5,2325.0,25861.4,2325.0
1193,71,5,1000,8,1,1422.47,,15520.5,6788.5,5706.7,6788.5
1194,57,1,1200,4,1,,,,,,
1195,82,4,1396,4,1,7872.85,,8015.5,3668.5,8258.73,3668.5
1196,105,6,1215,6,1,16647.63,,25521.0,11902.0,14727.7,11902.0
1197,31,7,1350,4,1,3497.77,,6169.5,2049.0,8069.21,2049.0
1198,106,6,1113,2,2,23197.4,,19378.0,6914.0,32211.3,6914.0
1199,40,6,1200,5,1,20628.57,,12420.0,5449.5,10061.3,5449.5
1200,55,1,1600,5,1,5286.77,,3963.0,1755.5,15658.1,1755.5
1201,24,5,1100,1,2,80815.4,,18141.0,4326.0,35822.1,4326.0
1202,71,6,1300,8,1,15140.57,,25207.5,11460.0,14384.1,11460.0
1203,57,2,1000,4,1,,,,,,
1204,82,5,1200,4,1,887.77,,4506.0,1271.5,4621.19,1271.5
1205,105,7,1515,6,1,15554.74,,33639.5,14619.0,18187.3,14619.0
1206,106,7,2439,2,2,6352.8,,9773.5,4225.5,22406.6,4225.5
1207,31,8,1150,4,1,2947.72,,6162.0,2425.5,7505.48,2425.5
1208,40,7,1400,5,1,14142.16,,19593.0,6856.0,12632.9,6856.0
1209,55,2,1200,5,1,3341.38,,5215.5,1794.5,16078.2,1794.5
1210,24,6,1600,1,2,10986.72,,23376.0,10256.0,44757.5,10256.0
1211,71,7,1800,8,1,49625.6,,34824.5,12264.5,18238.4,12264.5
1212,57,3,1000,4,1,,,,,,
1213,82,6,1396,4,1,5538.92,,6743.0,2971.0,6544.78,2971.0
1214,106,8,1623,2,2,17876.71,,14717.5,5300.5,25905.5,5300.5
1215,105,8,810,6,1,12352.79,,24332.5,9126.0,10619.3,9126.0
1216,31,9,1150,4,1,2842.96,,4566.0,1375.5,6462.52,1375.5
1217,40,8,1400,5,1,12184.06,,21866.5,8666.0,16544.6,8666.0
1218,24,7,1300,1,2,15894.25,,19147.0,7164.5,41041.8,7164.5
1219,55,3,1300,5,1,23068.95,,11543.5,4068.0,24842.8,4068.0
1220,71,8,1300,8,1,47080.4,,35633.0,12675.0,23392.1,12675.0
1221,106,9,1623,2,2,7525.74,,13573.0,5473.0,25028.0,5473.0
1222,82,7,1100,4,1,4056.48,,10052.0,4223.0,8816.37,4223.0
1223,57,4,1600,4,1,,,,,,
1224,24,8,1300,1,2,48668.03,,35812.5,13067.5,61289.9,13067.5
1225,55,4,1300,5,1,12290.46,,11369.0,4329.0,28011.0,4329.0
1226,57,5,1400,4,1,,,,,,
1227,55,5,1100,5,1,7077.08,,9893.0,3911.5,23949.0,3911.5
1228,55,6,1200,5,1,17033.11,,12219.5,3397.0,29879.8,3397.0
1229,55,7,1600,5,1,9094.6,,17124.5,7470.5,41312.1,7470.5
1230,107,1,980,3,2,15236.17,,9935.0,4855.5,19638.2,4855.5
1231,107,2,1205,3,2,26676.0,,12820.5,5911.0,19012.4,5911.0
1232,78,1,930,7,1,20328.69,,12814.0,5976.5,9927.25,5976.5
1233,107,3,1205,3,2,13763.61,,12434.0,5201.0,22922.0,5201.0
1234,44,1,1000,7,1,34200.17,,9626.5,4205.0,6171.31,4205.0
1235,107,4,980,3,2,17735.32,,11688.0,5431.0,21143.0,5431.0
1236,78,2,1020,7,1,8975.8,,12770.5,5353.5,10311.1,5353.5
1237,44,2,1300,7,1,25160.75,,12464.5,5603.5,11476.5,5603.5
1238,107,5,1205,3,2,28378.64,,15420.5,7655.0,28912.8,7655.0
1239,78,3,2000,7,1,24682.94,,13894.5,4065.0,11684.6,4065.0
1240,44,3,1600,7,1,15869.51,,13878.5,5469.0,10567.9,5469.0
1241,107,6,1605,3,2,21425.14,,14999.5,6411.5,25657.2,6411.5
1242,78,4,1435,7,1,18839.91,,16026.5,7951.0,14003.4,7951.0
1243,107,7,1605,3,2,27713.12,,18314.0,8983.0,32926.9,8983.0
1244,44,4,2050,7,1,4982.64,,16682.5,8656.5,12727.3,8656.5
1245,78,5,1435,7,1,18237.33,,24034.5,11114.5,17837.0,11114.5
1246,107,8,2105,3,2,35311.93,,17061.5,6450.5,28880.7,6450.5
1247,44,5,1200,7,1,15519.12,,19938.0,8263.5,11056.3,8263.5
1248,78,6,1020,7,1,16232.89,,23611.0,10150.0,13838.7,10150.0
1249,107,9,980,3,2,24316.79,,16576.0,7775.5,25086.9,7775.5
1250,44,6,1400,7,1,17049.31,,27346.0,10820.0,16326.0,10820.0
1251,107,10,1205,3,2,48440.95,,28511.5,11126.0,53267.9,11126.0
1252,78,7,1300,7,1,23291.67,,27472.5,10533.0,16329.7,10533.0
1253,44,7,1000,7,1,20391.01,,27283.0,11500.5,17697.6,11500.5
1254,23,1,1200,8,1,28699.16,,13733.5,7398.0,8002.22,7398.0
1255,109,1,1200,8,1,19602.48,,6444.5,1484.0,4748.13,1484.0
1256,110,1,1200,5,1,13530.69,,3985.0,1248.0,3545.47,1248.0
1257,32,1,1000,4,3,25054.19,,15960.5,6680.0,33023.4,6680.0
1258,23,2,1100,8,1,25427.05,,16402.5,8061.0,11883.4,8061.0
1259,109,2,1000,8,1,22169.52,,8006.0,2965.5,7782.7,2965.5
1260,110,2,1200,5,1,30986.96,,5175.0,1769.5,5444.79,1769.5
1261,32,2,1600,4,3,7722.37,,11880.0,5927.5,23878.8,5927.5
1262,23,3,1100,8,1,60229.61,,22758.5,11800.5,15121.5,11800.5
1263,109,3,1000,8,1,21613.61,,11662.5,4847.0,11709.2,4847.0
1264,32,3,1400,4,3,41140.29,,16520.0,6688.0,31036.1,6688.0
1265,110,3,1400,5,1,650.83,,6522.5,3912.5,6030.42,3912.5
1266,23,4,1350,8,1,32514.79,,21491.0,10048.0,15695.1,10048.0
1267,109,4,2400,8,1,19398.81,,7211.0,1594.5,5987.68,1594.5
1268,32,4,1400,4,3,7990.2,,14817.0,6139.0,26279.8,6139.0
1269,110,4,1050,5,1,38117.27,,14809.5,6155.5,14049.7,6155.5
1270,23,5,1350,8,1,56230.35,,24246.5,5996.5,15714.5,5996.5
1271,32,5,1400,4,3,17794.16,,17652.5,7233.0,29686.3,7233.0
1272,109,5,1300,8,1,30257.58,,12713.5,6245.5,9363.93,6245.5
1273,110,5,1050,5,1,16696.8,,10953.0,4338.0,10102.7,4338.0
1274,23,6,1000,8,1,40704.11,,25488.0,6272.5,16394.7,6272.5
1275,32,6,1000,4,3,10860.57,,16542.5,8786.5,30103.3,8786.5
1276,109,6,1300,8,1,47906.2,,23127.5,9984.5,19241.9,9984.5
1277,110,6,1650,5,1,24204.08,,8853.5,4545.0,8460.0,4545.0
1278,32,7,1000,4,3,48081.99,,23860.5,10101.0,34929.1,10101.0
1279,23,7,1600,8,1,18566.67,,26634.2,11540.0,13053.6,11540.0
1280,109,7,1300,8,1,38571.73,,16881.5,6154.0,10938.5,6154.0
1281,110,7,1400,5,1,26431.53,,22524.0,6438.5,17413.9,6438.5
1282,32,8,1600,4,3,28210.77,,24660.5,11218.0,40056.2,11218.0
1283,23,8,1200,8,1,29365.76,,30309.0,13028.3,16380.2,13028.3
1284,109,8,1000,8,1,23341.0,,25010.5,8756.5,15195.0,8756.5
1285,32,9,1400,4,3,46461.1,,30999.5,12897.5,47415.7,12897.5
1286,15,1,1200,3,3,74859.47,,17195.5,7653.5,30083.3,7653.5
1287,66,1,2200,7,1,28777.65,,19348.5,7671.0,18397.7,7671.0
1288,15,2,1200,3,3,65378.87,,19924.0,9054.5,29814.9,9054.5
1289,67,1,1900,8,1,92151.19,,25963.0,6297.0,13855.7,6297.0
1290,66,2,1200,7,1,46359.15,,10037.0,2530.0,10188.3,2530.0
1291,15,3,1200,3,3,56614.14,,26938.0,12110.5,39895.0,12110.5
1292,67,2,1900,8,1,98596.6,,24759.0,7111.0,15428.2,7111.0
1293,66,3,1200,7,1,69580.39,,15099.0,3579.0,15627.5,3579.0
1294,15,4,1600,3,3,58952.79,,24913.0,12637.0,40291.9,12637.0
1295,67,3,1200,8,1,65884.67,,43720.0,21554.0,29800.6,21554.0
1296,66,4,1200,7,1,76095.4,,19159.0,6704.0,22032.4,6704.0
1297,15,5,2400,3,3,81441.46,,27699.0,13120.5,45602.4,13120.5
1298,67,4,1100,8,1,62037.76,,40891.5,20241.0,22716.1,20241.0
1299,66,5,1200,7,1,28741.75,,15054.0,8119.0,14394.8,8119.0
1300,15,6,1600,3,3,2770.48,,16975.0,8727.0,28174.4,8727.0
1301,67,5,1250,8,1,37746.76,,45127.0,23175.5,25359.0,23175.5
1302,46,1,1000,4,1,6933.01,,3012.5,1374.0,3864.69,1374.0
1303,66,6,1500,7,1,20029.89,,16551.0,3910.0,16460.9,3910.0
1304,15,7,1500,3,3,725.75,,16738.0,8928.0,30229.7,8928.0
1305,19,1,1000,5,1,8100.67,,8176.0,2378.0,17369.3,2378.0
1306,67,6,1250,8,1,88370.67,,39713.5,20966.5,23491.5,20966.5
1307,46,2,1200,4,1,7426.02,,4409.5,1249.0,4770.17,1249.0
1308,66,7,1400,7,1,22509.93,,20223.5,7695.5,17378.0,7695.5
1309,15,8,1300,3,3,927.55,,16203.5,7840.0,25839.5,7840.0
1310,19,2,1000,5,1,12548.23,,7500.0,2869.0,14266.2,2869.0
1311,67,7,1550,8,1,75080.53,,59998.5,28740.0,36985.6,28740.0
1312,46,3,1600,4,1,4635.35,,6183.0,1969.5,6908.86,1969.5
1313,66,8,1600,7,1,26231.54,,23825.5,10174.5,20814.9,10174.5
1314,15,9,1200,3,3,3102.38,,19582.5,9499.0,30970.8,9499.0
1315,19,3,1200,5,1,24607.1,,10745.5,3867.0,19914.8,3867.0
1316,67,8,1100,8,1,58920.67,,58230.5,26699.0,37165.9,26699.0
1317,46,4,1300,4,1,11191.66,,14926.0,4301.0,12076.7,4301.0
1318,19,4,1200,5,1,41984.79,,25236.5,8900.5,48312.9,8900.5
1319,46,5,1300,4,1,14698.3,,14156.5,4913.0,15422.2,4913.0
1320,19,5,1650,5,1,46728.75,,26439.0,11902.5,43201.1,11902.5
1321,46,6,1300,4,1,15351.44,,12888.5,3735.5,12654.0,3735.5
1322,19,6,1200,5,1,26286.94,,23779.0,10255.5,36919.3,10255.5
1323,19,7,1400,5,1,25459.07,,26862.5,9555.5,49301.2,9555.5
1324,101,1,1000,6,1,26572.88,,11691.5,3362.0,7258.16,3362.0
1325,53,1,3480,2,3,29605.28,,12905.5,5077.0,20554.0,5077.0
1326,101,2,1100,6,1,35181.92,,11662.5,2930.5,6736.86,2930.5
1327,41,1,1550,8,2,21211.89,,9236.0,2441.5,9621.36,2441.5
1328,26,1,1200,5,1,28644.59,,11371.5,4939.0,10067.6,4939.0
1329,53,2,3480,2,3,25214.45,,7597.0,1637.0,13937.7,1637.0
1330,101,3,1100,6,1,60315.84,,21589.5,8085.5,13145.3,8085.5
1331,41,2,2250,8,2,27719.38,,5234.5,903.0,5142.78,903.0
1332,26,2,1000,5,1,10483.99,,13087.0,5524.5,16262.8,5524.5
1333,53,3,1200,2,3,17002.73,,15898.5,6938.5,29398.8,6938.5
1334,13,1,1300,10,2,24775.92,,4884.5,2112.5,9844.69,2112.5
1335,101,4,1600,6,1,38040.0,,18695.0,8067.5,13002.5,8067.5
1336,41,3,1250,8,2,54859.99,,13555.0,5425.0,16215.1,5425.0
1337,26,3,1000,5,1,31509.69,,13726.5,6406.0,15001.9,6406.0
1338,53,4,3800,2,3,16050.67,,7280.0,0.0,11284.5,0.0
1339,13,2,1300,10,2,13931.39,,8897.0,4189.5,16036.3,4189.5
1340,101,5,1000,6,1,50229.49,,19366.5,4310.5,11433.2,4310.5
1341,41,4,1400,8,2,17538.83,,14373.5,5824.5,16535.6,5824.5
1342,53,5,1200,2,3,26943.47,,11777.0,3059.0,20136.9,3059.0
1343,26,4,1400,5,1,37581.5,,18343.5,7466.0,15526.2,7466.0
1344,13,3,1300,10,2,13505.72,,8746.0,3660.0,15839.6,3660.0
1345,101,6,2600,6,1,36472.6,,21909.5,10498.5,14925.1,10498.5
1346,41,5,1250,8,2,21467.15,,11131.0,4668.5,12292.0,4668.5
1347,53,6,1200,2,3,15144.91,,17160.0,7749.5,33450.5,7749.5
1348,26,5,1609,5,1,22234.36,,22025.5,9652.5,22257.4,9652.5
1349,13,4,1600,10,2,21492.03,,11877.5,4245.5,17476.4,4245.5
1350,101,7,1200,6,1,26907.75,,32808.5,13120.0,15375.1,13120.0
1351,53,7,2000,2,3,36107.7,,23886.0,9524.5,39166.8,9524.5
1352,41,6,1400,8,2,9276.59,,14011.0,6344.5,14028.5,6344.5
1353,13,5,1600,10,2,14452.57,,12377.0,5884.5,24641.8,5884.5
1354,26,6,1000,5,1,38142.69,,16105.5,7593.0,12467.1,7593.0
1355,53,8,1800,2,3,45403.03,,33854.0,13668.5,60653.2,13668.5
1356,101,8,1200,6,1,22053.69,,36361.0,14813.0,18803.8,14813.0
1357,41,7,1250,8,2,29466.84,,16751.5,4045.0,16325.6,4045.0
1358,13,6,2200,10,2,11253.96,,19034.0,7504.0,30224.1,7504.0
1359,26,7,1300,5,1,27636.34,,24719.5,9477.5,26953.6,9477.5
1360,41,8,1550,8,2,41025.75,,35116.0,13640.0,30574.8,13640.0
1361,13,7,2200,10,2,22449.7,,15153.5,4070.0,29944.8,4070.0
1362,13,8,1000,10,2,25381.29,,21258.0,6869.0,29498.8,6869.0
1363,13,9,1600,10,2,21142.06,,24589.5,9309.5,46021.5,9309.5
1364,111,1,1000,5,1,17137.32,,9046.0,3950.0,7315.87,3950.0
1365,111,2,2000,5,1,27940.81,,12557.0,5127.5,8645.95,5127.5
1366,111,3,1200,5,1,30198.38,,18943.5,8916.5,11281.5,8916.5
1367,30,1,800,5,1,24189.28,,5985.5,1230.0,5248.86,1230.0
1368,9,1,1000,4,3,12090.99,,12914.0,6089.5,25649.7,6089.5
1369,91,1,1600,2,1,30579.15,,6858.5,1880.5,7332.23,1880.5
1370,111,4,1500,5,1,49817.57,,19484.5,9659.5,15273.3,9659.5
1371,9,2,1200,4,3,40920.71,,19997.5,8625.0,33986.7,8625.0
1372,30,2,800,5,1,21166.11,,13057.5,4795.5,11916.9,4795.5
1373,91,2,1400,2,1,15822.12,,8641.0,1439.5,7558.23,1439.5
1374,9,3,1200,4,3,68805.35,,24468.5,9470.5,40825.8,9470.5
1375,111,5,1000,5,1,9589.78,,20063.5,10097.0,13486.9,10097.0
1376,30,3,1666,5,1,27828.18,,14501.5,5270.5,13628.3,5270.5
1377,91,3,1600,2,1,23425.51,,15681.1,3692.42,10167.3,3692.42
1378,9,4,1900,4,3,44819.42,,26816.5,9658.5,37937.9,9658.5
1379,111,6,1500,5,1,40577.22,,26994.0,11919.5,23639.6,11919.5
1380,30,4,2150,5,1,15055.36,,9510.5,4096.0,8424.94,4096.0
1381,91,4,1200,2,1,20145.81,,21054.7,8261.15,14379.2,8261.15
1382,9,5,2200,4,3,15163.67,,20155.5,9408.0,37141.1,9408.0
1383,111,7,1500,5,1,48284.75,,29965.5,15581.0,25685.2,15581.0
1384,30,5,1100,5,1,16463.28,,11905.0,4571.5,10606.9,4571.5
1385,9,6,1000,4,3,38522.18,,22372.0,10109.5,45408.0,10109.5
1386,91,5,1300,2,1,5458.52,,25337.3,7909.35,12299.5,7909.35
1387,111,8,1100,5,1,31316.5,,37060.0,15943.0,23199.1,15943.0
1389,30,6,1350,5,1,12446.95,,12997.0,5079.0,9881.14,5079.0
1390,9,7,1100,4,3,18099.69,,20608.5,9382.0,39884.9,9382.0
1391,91,6,1000,2,1,24017.18,,24392.4,8906.5,16682.9,8906.5
1392,111,9,1200,5,1,50212.35,,44257.0,19058.5,30673.1,19058.5
1393,9,8,1200,4,3,49631.15,,30124.5,12471.0,59637.7,12471.0
1395,30,7,1200,5,1,17340.56,,16489.0,6250.0,16324.2,6250.0
1396,91,7,1000,2,1,21698.28,,36722.4,10821.8,18966.5,10821.8
1401,38,1,1500,6,1,89599.11,,101194.0,56552.0,52878.4,56552.0
1402,31,2,1650,4,1,8304.88,,3272.0,1058.0,4630.19,1058.0
1403,36,1,2000,7,2,112628.14,,59970.5,24754.0,96210.3,24754.0
1404,61,1,2000,7,1,,,,,,
1405,26,1,1300,5,1,23752.18,,7997.5,2410.5,6701.29,2410.5
1406,38,2,2000,6,1,126190.98,,75531.5,38619.5,36579.3,38619.5
1407,31,3,1150,4,1,2617.01,,3383.0,1193.0,4467.71,1193.0
1408,14,1,2200,5,1,30632.23,,26067.5,5202.0,11227.2,5202.0
1409,36,2,2400,7,2,208370.97,,81982.0,37624.0,131900.0,37624.0
1410,61,2,1300,7,1,,,,,,
1411,41,1,2000,6,2,55228.16,,12805.5,2923.0,13242.9,2923.0
1412,26,2,2000,5,1,23178.62,,10983.5,5358.0,10917.9,5358.0
1413,38,3,1500,6,1,76502.55,,103946.0,61749.0,40892.1,61749.0
1414,31,4,1150,4,1,505.83,,2432.5,574.0,2512.19,574.0
1415,14,2,1615,5,1,90497.49,,35648.0,9980.0,24482.6,9980.0
1416,112,1,1600,7,1,1734.64,,4725.0,1976.0,2073.82,1976.0
1417,36,3,1000,7,2,200040.35,,92531.5,40229.5,127339.0,40229.5
1418,61,3,1600,7,1,,,,,,
1419,41,2,1600,6,2,33372.46,,18425.0,5115.0,16287.2,5115.0
1420,26,3,1609,5,1,30901.44,,13995.0,4938.0,10998.9,4938.0
1421,38,4,1500,6,1,124782.66,,140084.0,66911.0,52300.2,66911.0
1422,31,5,1880,4,1,15487.27,,9169.0,1041.5,10521.7,1041.5
1423,14,3,1050,5,1,97864.76,,57693.0,25000.5,32607.9,25000.5
1424,112,2,1600,7,1,453.25,,6198.5,2185.5,3126.7,2185.5
1425,36,4,1200,7,2,203192.9,,99629.0,49443.0,151240.0,49443.0
1426,61,4,1600,7,1,,,,,,
1427,41,3,1600,6,2,75692.48,,32260.5,10148.0,26482.7,10148.0
1428,26,4,1400,5,1,1817.58,,8511.5,3420.0,6472.29,3420.0
1429,38,5,1200,6,1,78364.73,,123145.0,70793.2,59793.9,70793.2
1430,31,6,1880,4,1,3343.68,,4096.0,1150.5,5566.75,1150.5
1431,19,1,1000,5,2,36761.02,,19033.5,6187.0,31670.8,6187.0
1432,14,4,1350,5,1,112649.09,,67714.0,27764.5,37978.0,27764.5
1433,112,3,1200,7,1,98.9,,3500.0,1881.5,1582.75,1881.5
1434,36,5,2000,7,2,183548.41,,104540.0,52369.5,142003.0,52369.5
1435,46,1,1200,4,1,,,,,,
1436,61,5,1200,7,1,,,,,,
1437,41,4,1050,6,2,29340.82,,32993.5,11782.0,30577.6,11782.0
1438,26,5,1000,5,1,28184.23,,16092.0,6110.5,14583.2,6110.5
1439,38,6,1400,6,1,187828.17,,174331.0,77041.8,72287.6,77041.8
1440,31,7,1350,4,1,15334.05,,4961.0,629.0,7817.52,629.0
1441,19,2,1200,5,2,45648.41,,25976.0,8955.5,45056.8,8955.5
1442,14,5,1350,5,1,80700.05,,89371.0,43111.5,46561.5,43111.5
1443,112,4,1200,7,1,161.68,,7602.5,3368.0,3391.56,3368.0
1444,36,6,1200,7,2,153725.6,,136430.0,71053.5,187081.0,71053.5
1445,46,2,1200,4,1,,,,,,
1446,61,6,1200,7,1,,,,,,
1447,41,5,1200,6,2,32068.39,,44309.5,18908.5,35000.7,18908.5
1448,26,6,2000,5,1,17764.79,,28044.5,9929.0,22021.8,9929.0
1449,47,1,1300,4,1,4053.77,,4414.5,704.5,11810.1,704.5
1450,38,7,1500,6,1,155945.2,,212286.0,104729.0,86078.1,104729.0
1451,31,8,1350,4,1,8705.24,,6856.5,1866.5,10664.1,1866.5
1452,19,3,1200,5,2,32994.24,,21166.0,6516.5,38562.9,6516.5
1453,14,6,1200,5,1,128708.61,,80887.5,31217.0,42096.4,31217.0
