"Model Year","Vehicle Manufacturer Name","Veh Mfr Code","Represented Test Veh Make","Represented Test Veh Model","Test Vehicle ID","Test Veh Configuration #","Test Veh Displacement (L)","Actual Tested Testgroup","Vehicle Type","Rated Horsepower","# of Cylinders and Rotors","Engine Code","Tested Transmission Type Code","Tested Transmission Type","# of Gears","Transmission Lockup?","Drive System Code","Drive System Description","Transmission Overdrive Code","Transmission Overdrive Desc","Equivalent Test Weight (lbs.)","Axle Ratio","N/V Ratio","Shift Indicator Light Use Cd","Shift Indicator Light Use Desc","Test Number","Test Originator","Analytically Derived FE?","ADFE Test Number","ADFE Total Road Load HP","ADFE Equiv. Test Weight (lbs.)","ADFE N/V Ratio","Test Procedure Cd","Test Procedure Description","Test Fuel Type Cd","Test Fuel Type Description","Test Category","THC (g/mi)","CO (g/mi)","CO2 (g/mi)","NOx (g/mi)","PM (g/mi)","CH4 (g/mi)","N2O (g/mi)","RND_ADJ_FE","FE_UNIT","FE Bag 1","FE Bag 2","FE Bag 3","FE Bag 4","DT-Inertia Work Ratio Rating","DT-Absolute Speed Change Ratg","DT-Energy Economy Rating","Target Coef A (lbf)","Target Coef B (lbf/mph)","Target Coef C (lbf/mph**2)","Set Coef A (lbf)","Set Coef B (lbf/mph)","Set Coef C (lbf/mph**2)","Aftertreatment Device Cd","Aftertreatment Device Desc","Police - Emergency Vehicle?","Averaging Group ID","Averaging Weighting Factor","Averaging Method Cd","Averging Method Desc"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","411 10208 /12",0,1.968,"CVWXV02.0U4S","Car",140,4,"CKRA","SA","Semi-Automatic",6,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3750,3.04,30.3,"1","Not eqipped","CVWX91000985","EPA","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.0459792,0.1767205,267.5933459,0.0221485,0.0004888,0.0168065,0.01,37.9,"MPG",33.8083587,37.8436436,42.1319829,,,,,31.473,0.28937,0.016005,13.779,0.11864,0.016447,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","411 10208 /12",0,1.968,"CVWXV02.0U4S","Car",140,4,"CKRA","SA","Semi-Automatic",6,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3750,3.04,30.3,"1","Not eqipped","CVWX91000985","EPA","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.0459792,0.1767205,267.5933459,0.0221485,0.0004888,0.0168065,0.01,37.9,"MPG",33.8083587,37.8436436,42.1319829,,,,,31.473,0.28937,0.016005,13.779,0.11864,0.016447,"OC","Oxidation catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","Volkswagen","Passat","461 90010/10",1,1.984,"AVWXV02.03SA","Car",200,4,"CBFA","A","Automatic",6,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,3.14,32.4,"1","Not eqipped","AVWX10004301","MFR","No","",,,,"90","US06","61","Tier 2 Cert Gasoline","US06",0.0062,1.33,304,0.022,0.01,,,28.9,"MPG",18.6,34.3,,,,,,36,0.29,0.0165,14,0.27,0.0158,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","Volkswagen","Passat","461 90010/10",1,1.984,"AVWXV02.03SA","Car",200,4,"CBFA","A","Automatic",6,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,3.14,32.4,"1","Not eqipped","AVWX10004302","MFR","No","",,,,"95","SC03","61","Tier 2 Cert Gasoline","SC03",0.0039,0.03,382,0.129,0.004,,,23.1,"MPG",,,,,,,,36,0.29,0.0165,14,0.27,0.0158,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","Volkswagen","Passat","461 90010/10",1,1.984,"AVWXV02.03SA","Car",200,4,"CBFA","A","Automatic",6,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,3.14,32.4,"1","Not eqipped","AVWX10004306","MFR","No","",,,,"11","Cold CO","27","Cold CO Premium (Tier 2)","FTP",0.2216,1.95,376,0.027,,,,23.5,"MPG",21.6,22.4,27.8,,,,,40,0.32,0.0181,14,0.25,0.0181,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","Volkswagen","Passat","461 90010/10",1,1.984,"AVWXV02.03SA","Car",200,4,"CBFA","A","Automatic",6,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,3.14,32.4,"1","Not eqipped","AVWX10004699","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0095,0.21,326,0.014,0.002,0.0043,0.01,27.1,"MPG",26.1,25.7,31.5,,,,,36,0.29,0.0165,14,0.27,0.0158,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","Volkswagen","Passat","461 90010/10",1,1.984,"AVWXV02.03SA","Car",200,4,"CBFA","A","Automatic",6,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,3.14,32.4,"1","Not eqipped","AVWX10004700","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.003,0.19,204,0.007,,0.0028,0.01,43.3,"MPG",,,,,,,,36,0.29,0.0165,14,0.27,0.0158,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","464 00042/13",0,1.984,"DVWXV02.03PA","Car",200,4,"CBFA","M","Manual",6,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,2.92,33,"1","Not eqipped","DVWX10019088","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0069,0.24,344,0.007,0.002,0.0024,0.01,25.9,"MPG",25.3,24.6,29.3,,,,,33.721,0.13384,0.017926,9.442,0.03979,0.01746,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","464 00042/13",0,1.984,"DVWXV02.03PA","Car",200,4,"CBFA","M","Manual",6,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,2.92,33,"1","Not eqipped","DVWX10019090","MFR","No","",,,,"90","US06","61","Tier 2 Cert Gasoline","US06",0.0156,2.61,307,0.014,0.015,0.0053,0.01,28.6,"MPG",18.5,34,,,,,,33.721,0.13384,0.017926,9.442,0.03979,0.01746,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","464 00042/13",0,1.984,"DVWXV02.03PA","Car",200,4,"CBFA","M","Manual",6,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,2.92,33,"1","Not eqipped","DVWX10019091","MFR","No","",,,,"95","SC03","61","Tier 2 Cert Gasoline","SC03",0.0047,0.2,410,0.002,0.002,0.0018,0.01,21.7,"MPG",,,,,,,,33.721,0.13384,0.017926,9.442,0.03979,0.01746,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","464 00042/13",0,1.984,"DVWXV02.03PA","Car",200,4,"CBFA","M","Manual",6,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,2.92,33,"1","Not eqipped","DVWX10019092","MFR","No","",,,,"11","Cold CO","27","Cold CO Premium (Tier 2)","FTP",0.2575,2.25,375,0.018,,0.0187,0.01,23.6,"MPG",21.8,22.5,27.7,,,,,37.093,0.14722,0.019718,10.386,0.01971,0.019206,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","464 00042/13",0,1.984,"DVWXV02.03PA","Car",200,4,"CBFA","M","Manual",6,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,2.92,33,"1","Not eqipped","DVWX10019140","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0004,0.06,198,0,,0.0002,0.01,45,"MPG",,,,,,,,33.721,0.13384,0.017926,9.442,0.03979,0.01746,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","VW411-4-0165",0,1.798,"EVWXV02.03PA","Car",170,4,"CPRA","M","Manual",5,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3500,3.65,31.7,"1","Not eqipped","EVWX10026355","MFR","No","",,,,"90","US06","61","Tier 2 Cert Gasoline","US06",0.0037,0.47,279,0.0051,0.001,0.002,,32,"MPG",21.3,37.4,,,,,,30.124,0.26044,0.016878,12.859,0.09803,0.017402,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","VW411-4-0165",0,1.798,"EVWXV02.03PA","Car",170,4,"CPRA","M","Manual",5,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3500,3.65,31.7,"1","Not eqipped","EVWX10026356","MFR","No","",,,,"95","SC03","61","Tier 2 Cert Gasoline","SC03",0.0018,0.31,351,0.007,0.001,0.0018,,25.5,"MPG",,,,,,,,30.124,0.26044,0.016878,12.859,0.09803,0.017402,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","VW411-4-0165",0,1.798,"EVWXV02.03PA","Car",170,4,"CPRA","M","Manual",5,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3500,3.65,31.7,"1","Not eqipped","EVWX10026357","MFR","No","",,,,"11","Cold CO","27","Cold CO Premium (Tier 2)","FTP",0.1359,0.64,343,0.055,,0.0078,,25.9,"MPG",23.6,25,30.3,,,,,33.137,0.28648,0.018566,14.145,0.10783,0.019142,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","VW411-4-0165",0,1.798,"EVWXV02.03PA","Car",170,4,"CPRA","M","Manual",5,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3500,3.65,31.7,"1","Not eqipped","EVWX10026690","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0057,0.11,295,0.0156,0.002,0.0015,0.001,30.3,"MPG",29.6,29,34,,,,,30.124,0.26044,0.016878,12.859,0.09803,0.017402,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","VW411-4-0165",0,1.798,"EVWXV02.03PA","Car",170,4,"CPRA","M","Manual",5,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3500,3.65,31.7,"1","Not eqipped","EVWX10026691","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0004,0.04,187,0.0108,0.001,0.0001,0,47.9,"MPG",,,,,,,,30.124,0.26044,0.016878,12.859,0.09803,0.017402,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","VW411-4-0166",0,1.798,"EVWXV02.0B5F","Car",170,4,"CPKA","M","Manual",5,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3500,3.65,31.9,"1","Not eqipped","EVWX10026334","MFR","No","",,,,"90","US06","61","Tier 2 Cert Gasoline","US06",0.0197,0.15,277,0.016,0.001,0.0061,,32.3,"MPG",22,37.4,,,,,,30.124,0.26044,0.016878,13.363,0.12638,0.016738,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","VW411-4-0166",0,1.798,"EVWXV02.0B5F","Car",170,4,"CPKA","M","Manual",5,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3500,3.65,31.9,"1","Not eqipped","EVWX10026335","MFR","No","",,,,"95","SC03","61","Tier 2 Cert Gasoline","SC03",0.0073,0.14,354,0.009,0.003,0.0068,,25.3,"MPG",,,,,,,,30.124,0.26044,0.016878,13.363,0.12638,0.016738,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","VW411-4-0166",0,1.798,"EVWXV02.0B5F","Car",170,4,"CPKA","M","Manual",5,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3500,3.65,31.9,"1","Not eqipped","EVWX10026336","MFR","No","",,,,"11","Cold CO","27","Cold CO Premium (Tier 2)","FTP",0.1371,0.51,345,0.084,,0.0088,,25.8,"MPG",24.7,24,31.2,,,,,33.137,0.28648,0.018566,14.699,0.13902,0.018412,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","VW411-4-0166",0,1.798,"EVWXV02.0B5F","Car",170,4,"CPKA","M","Manual",5,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3500,3.65,31.9,"1","Not eqipped","EVWX10026708","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0164,0.18,296,0.0094,0.001,0.0046,0.001,30.2,"MPG",30.2,28.4,34.3,,,,,30.124,0.26044,0.016878,13.363,0.12638,0.016738,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","VW411-4-0166",0,1.798,"EVWXV02.0B5F","Car",170,4,"CPKA","M","Manual",5,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3500,3.65,31.9,"1","Not eqipped","EVWX10026709","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0016,0.04,185,0.0029,0.001,0.0018,0,48.4,"MPG",,,,,,,,30.124,0.26044,0.016878,13.363,0.12638,0.016738,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","VW411-4-0167",0,1.798,"EVWXV02.03PA","Car",170,4,"CPRA","SA","Semi-Automatic",6,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,3.23,28.6,"1","Not eqipped","EVWX10026342","MFR","No","",,,,"11","Cold CO","27","Cold CO Premium (Tier 2)","FTP",0.0896,0.173,340,0.0647,,0.0059,,26.2,"MPG",22.9,26,30.3,,99.99,99.99,99.99,36.599,0.3024,0.018822,12.81,0.25584,0.01831,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","VW411-4-0167",0,1.798,"EVWXV02.03PA","Car",170,4,"CPRA","SA","Semi-Automatic",6,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,3.23,28.6,"1","Not eqipped","EVWX10026343","MFR","No","",,,,"95","SC03","61","Tier 2 Cert Gasoline","SC03",0.0091,0.457,356,0.0087,0.001,0.0044,0.001,25.1,"MPG",,,,,99.99,99.99,99.99,33.272,0.27491,0.017111,11.645,0.23258,0.016645,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","VW411-4-0167",0,1.798,"EVWXV02.03PA","Car",170,4,"CPRA","SA","Semi-Automatic",6,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,3.23,28.6,"1","Not eqipped","EVWX10026346","MFR","No","",,,,"90","US06","61","Tier 2 Cert Gasoline","US06",0.0076,0.333,295,0.0216,0.003,0.0016,,30.3,"MPG",19.5,36,,,99.99,99.99,99.99,33.272,0.27491,0.017111,11.645,0.23258,0.016645,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","VW411-4-0167",0,1.798,"EVWXV02.03PA","Car",170,4,"CPRA","SA","Semi-Automatic",6,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,3.23,28.6,"1","Not eqipped","EVWX10026710","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0076,0.15,300,0.0144,0.001,0.0076,0.001,29.8,"MPG",28.9,28.8,32.9,,99.99,99.99,99.99,33.272,0.27491,0.017111,11.645,0.23258,0.016645,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","VW411-4-0167",0,1.798,"EVWXV02.03PA","Car",170,4,"CPRA","SA","Semi-Automatic",6,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,3.23,28.6,"1","Not eqipped","EVWX10026711","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0007,0.05,186,0.0043,0.001,0.0001,0,48.1,"MPG",,,,,99.99,99.99,99.99,33.272,0.27491,0.017111,11.645,0.23258,0.016645,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","VW411-4-0167",1,1.798,"EVWXV02.03PA","Car",170,4,"CPRA","SA","Semi-Automatic",6,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3500,3.23,28.6,"1","Not eqipped","EVWX10029024","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0057,0.14,291,0.011,0.001,0.0018,0.001,30.3,"MPG",29,29.5,33.6,,99.99,99.99,99.99,38.442,0,0.023338,15.579,0.01447,0.022349,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","VW411-4-0167",1,1.798,"EVWXV02.03PA","Car",170,4,"CPRA","SA","Semi-Automatic",6,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3500,3.23,28.6,"1","Not eqipped","EVWX10029025","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0007,0.03,193,0.0035,0.001,0,0,45.8,"MPG",,,,,99.99,99.99,99.99,38.442,0,0.023338,15.579,0.01447,0.022349,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","VW411-4-0167",2,1.798,"EVWXV02.03PA","Car",170,4,"CPRA","SA","Semi-Automatic",6,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3375,3.23,28.6,"1","Not eqipped","EVWX10029026","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0065,0.06,280,0.01,0.002,0.0027,0.001,31.6,"MPG",29.7,30.4,35.6,,99.99,99.99,99.99,37.093,0,0.022989,15.602,-0.0083,0.022582,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","VW411-4-0167",2,1.798,"EVWXV02.03PA","Car",170,4,"CPRA","SA","Semi-Automatic",6,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3375,3.23,28.6,"1","Not eqipped","EVWX10029027","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0057,0.018,191,0.003,0,0,0,46.3,"MPG",,,,,99.99,99.99,99.99,37.093,0,0.022989,15.602,-0.0083,0.022582,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","VW411-4-0168",0,1.798,"EVWXV02.0B5F","Car",170,4,"CPKA","SA","Semi-Automatic",6,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,3.23,28.6,"1","Not eqipped","EVWX10026350","MFR","No","",,,,"95","SC03","61","Tier 2 Cert Gasoline","SC03",0.006,0.17,350,0.011,0.002,0.0056,,25.6,"MPG",,,,,,,,33.272,0.27491,0.017111,10.476,0.26731,0.016296,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","VW411-4-0168",0,1.798,"EVWXV02.0B5F","Car",170,4,"CPKA","SA","Semi-Automatic",6,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,3.23,28.6,"1","Not eqipped","EVWX10026351","MFR","No","",,,,"11","Cold CO","27","Cold CO Premium (Tier 2)","FTP",0.1799,0.8,343,0.077,,0.0129,,25.9,"MPG",22.4,26,29.1,,,,,36.599,0.3024,0.018822,11.524,0.29404,0.017926,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","VW411-4-0168",0,1.798,"EVWXV02.0B5F","Car",170,4,"CPKA","SA","Semi-Automatic",6,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,3.23,28.6,"1","Not eqipped","EVWX91002003","EPA","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0001404,0.0598136,185.7615597,0.0013831,,0.0003394,0.01,47.8,"MPG",,,,,,,,33.272,0.27491,0.017111,10.476,0.26731,0.016296,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","VW411-4-0168",0,1.798,"EVWXV02.0B5F","Car",170,4,"CPKA","SA","Semi-Automatic",6,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,3.23,28.6,"1","Not eqipped","EVWX91002014","EPA","No","",,,,"90","US06","61","Tier 2 Cert Gasoline","US06",0.0236922,0.2696313,292.2357125,0.0351524,0.001716,0.0066995,0.01,30.4,"MPG",19.5159779,36.1584149,,,,,,33.272,0.27491,0.017111,10.476,0.26731,0.016296,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat","VW411-4-0168",0,1.798,"EVWXV02.0B5F","Car",170,4,"CPKA","SA","Semi-Automatic",6,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,3.23,28.6,"1","Not eqipped","EVWX91002015","EPA","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0206553,0.2179034,292.0411413,0.0063182,0.0013992,0.0049692,0.01,30.4,"MPG",29.2380823,29.1705615,34.2731878,,,,,33.272,0.27491,0.017111,10.476,0.26731,0.016296,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","PASSAT CC 4MOTION","VW461 90122/09",0,3.596,"9VWXV03.6U46","Car",280,,"BLV","A","Automatic",6,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4250,3.45,32.4,"1","Not eqipped","9VWX01087095","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0016,0.13,265,0.009,,0.0002,0.01,33.5,"MPG",,,,,,,,42,0.47,0.017,0,0.38,0.017,"","","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","PASSAT CC 4MOTION","VW461 90122/09",0,3.596,"9VWXV03.6U46","Car",280,,"BLV","A","Automatic",6,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4250,3.45,32.4,"1","Not eqipped","9VWX01087096","MFR","No","",,,,"90","US06","61","Tier 2 Cert Gasoline","US06",0.0644,1.06,382,0.029,,,,23.2,"MPG",14.9,27.4,,,,,,42,0.47,0.017,0,0.38,0.017,"","","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","PASSAT CC 4MOTION","VW461 90122/09",0,3.596,"9VWXV03.6U46","Car",280,,"BLV","A","Automatic",6,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4250,3.45,32.4,"1","Not eqipped","9VWX01087097","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0338,0.29,434,0.029,,0.0041,0.01,20.5,"MPG",20.7,19.1,23.4,,,,,42,0.47,0.017,0,0.38,0.017,"","","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","PASSAT CC 4MOTION","VW461 90122/09",0,3.596,"9VWXV03.6U46","Car",280,,"BLV","A","Automatic",6,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4250,3.45,32.4,"1","Not eqipped","9VWX01087099","MFR","No","",,,,"95","SC03","61","Tier 2 Cert Gasoline","SC03",0.014,0.2,481,0.009,,,,18.5,"MPG",,,,,,,,42,0.47,0.017,0,0.38,0.017,"","","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","PASSAT CC 4MOTION","VW461 90122/09",0,3.596,"9VWXV03.6U46","Car",280,,"BLV","A","Automatic",6,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4250,3.45,32.4,"1","Not eqipped","9VWX01087100","MFR","No","",,,,"11","Cold CO","27","Cold CO Premium (Tier 2)","FTP",0.3884,1.49,473,0.065,,,,18.7,"MPG",16.5,18.2,22.4,,,,,46,0.52,0.0187,11,0.19,0.0218,"","","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat wagon","VW462 8-0062/13",0,1.984,"DVWXJ02.03UA","Both",200,4,"CCTA","M","Manual",6,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,2.92,32.5,"1","Not eqipped","DVWX10019083","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0274,0.46,348,0.013,0.001,0.0049,0.01,25.6,"MPG",25.8,23.8,29.3,,,,,33.721,0.13384,0.017926,11.398,-0.0177,0.018217,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat wagon","VW462 8-0062/13",0,1.984,"DVWXJ02.03UA","Both",200,4,"CCTA","M","Manual",6,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,2.92,32.5,"1","Not eqipped","DVWX10019085","MFR","No","",,,,"90","US06","61","Tier 2 Cert Gasoline","US06",0.0297,2.01,298,0.012,0.005,0.0111,0.01,29.6,"MPG",19.3,34.8,,,,,,33.721,0.13384,0.017926,11.398,-0.0177,0.018217,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat wagon","VW462 8-0062/13",0,1.984,"DVWXJ02.03UA","Both",200,4,"CCTA","M","Manual",6,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,2.92,32.5,"1","Not eqipped","DVWX10019086","MFR","No","",,,,"95","SC03","61","Tier 2 Cert Gasoline","SC03",0.004,0.18,428,0.004,0.002,0.004,0.01,20.8,"MPG",,,,,,,,33.721,0.13384,0.017926,11.398,-0.0177,0.018217,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat wagon","VW462 8-0062/13",0,1.984,"DVWXJ02.03UA","Both",200,4,"CCTA","M","Manual",6,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,2.92,32.5,"1","Not eqipped","DVWX10019087","MFR","No","",,,,"11","Cold CO","27","Cold CO Premium (Tier 2)","FTP",0.235,1.92,421,0.022,,0.0185,0.01,21,"MPG",21.7,19.4,24.3,,,,,37.093,0.14722,0.019718,12.538,0.01971,0.020038,"TWC","Three-way catalyst","N","",,"N","No averaging"
2014,"Volkswagen","VWX","VOLKSWAGEN","Passat wagon","VW462 8-0062/13",0,1.984,"DVWXJ02.03UA","Both",200,4,"CCTA","M","Manual",6,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,2.92,32.5,"1","Not eqipped","DVWX10019139","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0047,0.13,206,0.001,,0.0027,0.01,43.2,"MPG",,,,,,,,33.721,0.13384,0.017926,11.398,-0.0177,0.018217,"TWC","Three-way catalyst","N","",,"N","No averaging"
